"Date","Time","Battery(%)","Note"
"19/11/2019","21:08:08","75","screen on, charge off"
"19/11/2019","21:08:15","75","screen off, charge off"
"19/11/2019","21:08:16","75","screen on, charge off"
"19/11/2019","21:08:27","75","screen off, charge off"
"19/11/2019","21:08:32","74","level changed, screen off, charge off"
"19/11/2019","21:11:13","74","screen on, charge off"
"19/11/2019","21:11:18","74","screen off, charge off"
"19/11/2019","21:12:35","74","screen on, charge off"
"19/11/2019","21:13:19","74","screen off, charge off"
"19/11/2019","21:14:59","74","level changed, screen on, charge off"
"19/11/2019","21:15:11","74","screen off, charge off"
"19/11/2019","21:15:24","74","screen on, charge off"
"19/11/2019","21:15:35","74","screen off, charge off"
"19/11/2019","21:15:41","74","screen on, charge off"
"19/11/2019","21:16:48","74","screen off, charge off"
"19/11/2019","21:38:40","74","screen on, charge off"
"19/11/2019","21:38:47","74","screen off, charge off"
"19/11/2019","21:38:49","74","screen on, charge off"
"19/11/2019","21:39:38","74","screen off, charge off"
"19/11/2019","21:40:02","74","screen on, charge off"
"19/11/2019","21:40:37","74","screen off, charge off"
"19/11/2019","21:40:49","73","level changed, screen off, charge off"
"19/11/2019","21:42:43","73","screen on, charge off"
"19/11/2019","21:43:18","73","screen off, charge off"
"19/11/2019","21:54:11","73","screen on, charge off"
"19/11/2019","21:54:28","73","screen off, charge off"
"19/11/2019","21:58:53","72","level changed, screen off, charge off"
"19/11/2019","22:07:32","72","screen on, charge off"
"19/11/2019","22:09:08","72","screen off, charge off"
"19/11/2019","22:09:12","72","screen on, charge off"
"19/11/2019","22:09:50","72","screen off, charge off"
"19/11/2019","22:09:59","72","screen on, charge off"
"19/11/2019","22:10:06","72","screen off, charge off"
"19/11/2019","22:10:26","71","level changed, screen off, charge off"
"19/11/2019","22:28:30","70","level changed, screen off, charge off"
"19/11/2019","22:46:03","69","level changed, screen off, charge off"
"19/11/2019","23:01:07","68","level changed, screen off, charge off"
"19/11/2019","23:22:22","68","screen on, charge off"
"19/11/2019","23:22:41","68","screen off, charge off"
"19/11/2019","23:23:13","68","screen on, charge off"
"19/11/2019","23:23:15","68","screen off, charge off"
"19/11/2019","23:23:45","68","screen on, charge off"
"19/11/2019","23:24:15","67","level changed, screen on, charge off"
"19/11/2019","23:28:15","66","level changed, screen on, charge off"
"19/11/2019","23:30:23","66","screen off, charge off"
"19/11/2019","23:30:32","66","screen on, charge off"
"19/11/2019","23:30:34","66","screen off, charge off"
"19/11/2019","23:30:42","66","screen on, charge off"
"19/11/2019","23:30:58","66","screen off, charge off"
"19/11/2019","23:37:06","66","screen on, charge off"
"19/11/2019","23:37:24","66","screen off, charge off"
"19/11/2019","23:40:17","65","level changed, screen off, charge off"
"19/11/2019","23:41:02","65","screen on, charge off"
"19/11/2019","23:41:08","65","screen off, charge off"
"20/11/2019","03:59:43","64","level changed, screen off, charge off, device idle on"
"20/11/2019","05:37:59","63","level changed, screen off, charge off, device idle on"
"20/11/2019","06:22:23","62","level changed, screen off, charge off, device idle on"
"20/11/2019","07:17:09","61","level changed, screen off, charge off, device idle on"
"20/11/2019","07:30:03","61","screen on, charge off"
"20/11/2019","07:31:26","61","screen off, charge off"
"20/11/2019","07:35:02","61","screen on, charge off"
"20/11/2019","07:35:21","61","screen off, charge off"
"20/11/2019","07:44:32","61","screen on, charge off"
"20/11/2019","07:45:02","60","level changed, screen on, charge off"
"20/11/2019","07:45:19","60","screen off, charge off"
"20/11/2019","08:00:03","60","screen on, charge off"
"20/11/2019","08:00:19","60","screen off, charge off"
"20/11/2019","08:04:03","60","screen on, charge off"
"20/11/2019","08:04:15","60","screen off, charge off"
"20/11/2019","08:13:33","60","screen on, charge off"
"20/11/2019","08:13:46","60","screen off, charge off"
"20/11/2019","08:32:10","60","screen on, charge off"
"20/11/2019","08:32:12","60","screen off, charge off"
"20/11/2019","08:32:14","60","screen on, charge off"
"20/11/2019","08:36:14","58","level changed, screen on, charge off"
"20/11/2019","08:38:16","58","screen off, charge off"
"20/11/2019","08:39:05","58","screen on, charge off"
"20/11/2019","08:39:21","58","screen off, charge off"
"20/11/2019","08:49:01","58","screen on, charge off"
"20/11/2019","08:49:05","58","screen off, charge off"
"20/11/2019","08:49:08","58","screen on, charge off"
"20/11/2019","08:49:23","58","screen off, charge off"
"20/11/2019","09:13:26","58","screen on, charge off"
"20/11/2019","09:14:13","58","screen off, charge off"
"20/11/2019","09:14:33","58","screen on, charge off"
"20/11/2019","09:14:35","58","screen off, charge off"
"20/11/2019","09:18:38","58","screen on, charge off"
"20/11/2019","09:20:09","58","screen off, charge off"
"20/11/2019","09:24:01","58","screen on, charge off"
"20/11/2019","09:24:31","57","level changed, screen on, charge off"
"20/11/2019","09:24:42","57","screen off, charge off"
"20/11/2019","09:25:33","57","screen on, charge off"
"20/11/2019","09:29:11","57","screen off, charge off"
"20/11/2019","09:34:39","56","level changed, screen off, charge off"
"20/11/2019","09:35:59","56","screen on, charge off"
"20/11/2019","09:36:52","56","screen off, charge off"
"20/11/2019","09:42:04","56","screen on, charge off"
"20/11/2019","09:46:28","56","screen off, charge off"
"20/11/2019","09:46:55","56","screen on, charge off"
"20/11/2019","09:47:53","55","level changed, screen on, charge off"
"20/11/2019","09:48:17","55","screen off, charge off"
"20/11/2019","09:52:25","55","screen on, charge off"
"20/11/2019","09:54:16","55","screen off, charge off"
"20/11/2019","09:55:33","55","screen on, charge off"
"20/11/2019","09:55:49","55","screen off, charge off"
"20/11/2019","10:34:21","55","screen on, charge off"
"20/11/2019","10:36:21","54","level changed, screen on, charge off"
"20/11/2019","10:40:52","52","level changed, screen on, charge off"
"20/11/2019","10:46:16","52","screen off, charge off"
"20/11/2019","11:00:04","52","screen on, charge off"
"20/11/2019","11:00:44","52","screen off, charge off"
"20/11/2019","11:01:04","52","screen on, charge off"
"20/11/2019","11:01:22","52","screen off, charge off"
"20/11/2019","11:48:55","52","screen on, charge off"
"20/11/2019","11:50:25","51","level changed, screen on, charge off"
"20/11/2019","11:53:56","50","level changed, screen on, charge off"
"20/11/2019","11:57:26","49","level changed, screen on, charge off"
"20/11/2019","12:00:57","48","level changed, screen on, charge off"
"20/11/2019","12:03:57","47","level changed, screen on, charge off"
"20/11/2019","12:07:28","46","level changed, screen on, charge off"
"20/11/2019","12:11:59","45","level changed, screen on, charge off"
"20/11/2019","12:16:14","45","screen off, charge off"
"20/11/2019","12:16:18","45","screen on, charge off"
"20/11/2019","12:16:29","45","screen off, charge off"
"20/11/2019","12:16:30","45","screen on, charge off"
"20/11/2019","12:16:46","44","level changed, screen on, charge off"
"20/11/2019","12:22:18","43","level changed, screen on, charge off"
"20/11/2019","12:25:18","42","level changed, screen on, charge off"
"20/11/2019","12:29:56","42","screen off, charge off"
"20/11/2019","12:30:20","42","screen on, charge off"
"20/11/2019","12:30:53","42","screen off, charge off"
"20/11/2019","12:36:11","42","screen on, charge off"
"20/11/2019","12:36:25","42","screen off, charge off"
"20/11/2019","12:37:33","42","screen on, charge off"
"20/11/2019","12:37:40","42","screen off, charge off"
"20/11/2019","12:37:44","42","screen on, charge off"
"20/11/2019","12:37:51","41","level changed, screen on, charge off"
"20/11/2019","12:38:09","41","screen off, charge off"
"20/11/2019","12:38:46","41","screen on, charge off"
"20/11/2019","12:39:23","41","screen off, charge off"
"20/11/2019","13:07:09","41","screen on, charge off"
"20/11/2019","13:07:28","41","screen off, charge off"
"20/11/2019","13:07:49","41","screen on, charge off"
"20/11/2019","13:10:49","40","level changed, screen on, charge off"
"20/11/2019","13:15:20","39","level changed, screen on, charge off"
"20/11/2019","13:19:07","39","screen off, charge off"
"20/11/2019","13:19:48","38","level changed, screen off, charge off"
"20/11/2019","13:19:52","38","screen on, charge off"
"20/11/2019","13:24:53","37","level changed, screen on, charge off"
"20/11/2019","13:31:24","36","level changed, screen on, charge off"
"20/11/2019","13:33:13","36","screen off, charge off"
"20/11/2019","13:38:03","36","screen on, charge off"
"20/11/2019","13:38:11","36","screen off, charge off"
"20/11/2019","13:43:02","36","screen on, charge off"
"20/11/2019","13:46:01","35","level changed, screen on, charge off"
"20/11/2019","13:52:32","34","level changed, screen off, charge off"
"20/11/2019","13:52:45","34","level changed, screen on, charge off"
"20/11/2019","13:56:15","33","level changed, screen on, charge off"
"20/11/2019","13:58:20","33","screen off, charge off"
"20/11/2019","13:58:22","33","screen on, charge off"
"20/11/2019","13:58:36","33","screen off, charge off"
"20/11/2019","14:01:05","33","screen on, charge off"
"20/11/2019","14:02:35","32","level changed, screen on, charge off"
"20/11/2019","14:03:02","32","screen off, charge off"
"20/11/2019","14:03:17","32","screen on, charge off"
"20/11/2019","14:03:45","32","screen off, charge off"
"20/11/2019","14:04:01","32","screen on, charge off"
"20/11/2019","14:04:12","32","screen off, charge off"
"20/11/2019","14:04:43","32","screen on, charge off"
"20/11/2019","14:05:32","32","screen off, charge off"
"20/11/2019","14:11:39","32","screen on, charge off"
"20/11/2019","14:11:44","31","level changed, screen off, charge off"
"20/11/2019","14:31:49","30","level changed, screen off, charge off"
"20/11/2019","14:35:40","30","screen on, charge off"
"20/11/2019","14:36:06","30","screen off, charge off"
"20/11/2019","14:37:52","30","screen on, charge off"
"20/11/2019","14:37:59","30","screen off, charge off"
"20/11/2019","14:43:48","30","screen on, charge off"
"20/11/2019","14:44:00","30","screen off, charge off"
"20/11/2019","14:53:32","30","screen on, charge off"
"20/11/2019","14:54:02","29","level changed, screen on, charge off"
"20/11/2019","14:54:04","29","screen off, charge off"
"20/11/2019","14:54:28","29","screen on, charge off"
"20/11/2019","14:59:29","28","level changed, screen on, charge off"
"20/11/2019","14:59:46","28","screen off, charge off"
"20/11/2019","15:06:10","28","screen on, charge off"
"20/11/2019","15:06:14","28","screen off, charge off"
"20/11/2019","15:19:29","28","screen on, charge off"
"20/11/2019","15:19:38","28","screen off, charge off"
"20/11/2019","15:19:52","28","screen on, charge off"
"20/11/2019","15:20:01","28","screen off, charge off"
"20/11/2019","15:37:13","28","screen on, charge off"
"20/11/2019","15:37:17","28","screen off, charge off"
"20/11/2019","15:42:43","27","level changed, screen off, charge off"
"20/11/2019","15:48:24","27","screen on, charge off"
"20/11/2019","15:48:37","27","screen off, charge off"
"20/11/2019","15:54:14","27","screen on, charge off"
"20/11/2019","15:56:23","27","screen off, charge off"
"20/11/2019","15:56:34","27","screen on, charge off"
"20/11/2019","15:57:59","26","level changed, screen on, charge off"
"20/11/2019","16:00:23","26","screen off, charge off"
"20/11/2019","16:01:40","26","screen on, charge off"
"20/11/2019","16:02:12","26","screen off, charge off"
"20/11/2019","16:02:17","26","screen on, charge off"
"20/11/2019","16:02:45","25","level changed, screen on, charge off"
"20/11/2019","16:03:06","25","screen off, charge off"
"20/11/2019","16:12:30","25","screen on, charge off"
"20/11/2019","16:12:39","25","screen off, charge off"
"20/11/2019","17:19:24","24","level changed, screen off, charge off, device idle on"
"20/11/2019","18:01:07","24","screen on, charge off"
"20/11/2019","18:01:19","24","screen off, charge off"
"20/11/2019","18:01:22","24","screen on, charge off"
"20/11/2019","18:01:27","24","screen off, charge off"
"20/11/2019","18:05:03","24","screen on, charge off"
"20/11/2019","18:06:02","24","screen off, charge off"
"20/11/2019","18:07:16","24","screen on, charge off"
"20/11/2019","18:07:46","23","level changed, screen on, charge off"
"20/11/2019","18:11:21","23","screen off, charge off"
"20/11/2019","18:14:50","22","level changed, screen off, charge off"
"20/11/2019","18:32:07","22","screen on, charge off"
"20/11/2019","18:32:57","22","screen off, charge off"
"20/11/2019","18:33:32","22","screen on, charge off"
"20/11/2019","18:34:34","22","screen off, charge off"
"20/11/2019","18:34:37","21","level changed, screen off, charge off"
"20/11/2019","18:36:36","21","screen on, charge off"
"20/11/2019","18:36:41","21","screen off, charge off"
"20/11/2019","18:38:15","21","screen on, charge off"
"20/11/2019","18:38:23","21","screen off, charge off"
"20/11/2019","18:38:37","21","screen on, charge off"
"20/11/2019","18:40:45","20","level changed, screen on, charge off"
"20/11/2019","18:44:00","20","screen off, charge off"
"20/11/2019","18:44:16","19","level changed, screen off, charge off"
"20/11/2019","18:47:51","19","screen on, charge off"
"20/11/2019","18:50:47","18","level changed, screen on, charge off"
"20/11/2019","18:51:35","18","screen off, charge off"
"20/11/2019","18:54:47","18","screen on, charge off"
"20/11/2019","18:54:54","18","screen off, charge off"
"20/11/2019","18:54:56","18","screen on, charge off"
"20/11/2019","18:56:20","17","level changed, screen on, charge off"
"20/11/2019","18:56:50","17","screen off, charge off"
"20/11/2019","18:59:02","17","screen on, charge off"
"20/11/2019","19:01:33","17","screen off, charge off"
"20/11/2019","19:01:42","16","level changed, screen off, charge off"
"20/11/2019","19:01:47","16","screen on, charge off"
"20/11/2019","19:02:04","16","screen off, charge off"
"20/11/2019","19:22:47","15","level changed, screen off, charge off"
"20/11/2019","20:42:13","14","level changed, screen off, charge off, device idle on"
"20/11/2019","21:39:33","14","screen on, charge off"
"20/11/2019","21:39:57","14","screen off, charge off"
"20/11/2019","21:39:58","14","screen on, charge off"
"20/11/2019","21:40:03","13","level changed, screen on, charge off"
"20/11/2019","21:40:26","13","screen off, charge off"
"20/11/2019","22:08:09","12","level changed, screen off, charge off"
"20/11/2019","22:17:28","12","screen on, charge off"
"20/11/2019","22:17:46","12","screen off, charge off"
"20/11/2019","22:24:03","11","level changed, screen off, charge off"
"20/11/2019","22:27:20","11","screen on, charge off"
"20/11/2019","22:27:32","11","screen off, charge off"
"20/11/2019","23:08:11","11","screen on, charge off"
"20/11/2019","23:08:22","11","screen off, charge off"
"20/11/2019","23:09:21","11","screen on, charge off"
"20/11/2019","23:11:21","10","level changed, screen on, charge off"
"20/11/2019","23:15:06","10","screen off, charge off"
"20/11/2019","23:15:37","10","screen on, charge off"
"20/11/2019","23:16:37","9","level changed, screen on, charge off"
"20/11/2019","23:21:08","8","level changed, screen on, charge off"
"20/11/2019","23:25:38","7","level changed, screen on, charge off"
"20/11/2019","23:30:39","6","level changed, screen on, charge off"
"20/11/2019","23:33:59","6","screen off, charge off"
"20/11/2019","23:37:52","6","screen on, charge off"
"20/11/2019","23:37:56","6","screen off, charge off"
"20/11/2019","23:37:58","5","level changed, screen off, charge off"
"20/11/2019","23:39:05","5","screen on, charge off"
"20/11/2019","23:40:12","5","screen off, charge off"
"20/11/2019","23:52:41","5","level changed, screen on, charge on"
"20/11/2019","23:52:52","5","level changed, screen off, charge on"
"20/11/2019","23:53:21","6","level changed, screen off, charge on"
"20/11/2019","23:54:26","7","level changed, screen off, charge on"
"20/11/2019","23:55:08","8","level changed, screen off, charge on"
"20/11/2019","23:56:27","9","level changed, screen off, charge on"
"20/11/2019","23:57:17","10","level changed, screen off, charge on"
"20/11/2019","23:57:52","11","level changed, screen off, charge on"
"20/11/2019","23:58:51","12","level changed, screen off, charge on"
"20/11/2019","23:59:43","13","level changed, screen off, charge on"
"21/11/2019","00:00:51","14","level changed, screen off, charge on"
"21/11/2019","00:01:46","15","level changed, screen off, charge on"
"21/11/2019","00:02:43","16","level changed, screen off, charge on"
"21/11/2019","00:03:37","17","level changed, screen off, charge on"
"21/11/2019","00:04:26","18","level changed, screen off, charge on"
"21/11/2019","00:05:39","19","level changed, screen off, charge on"
"21/11/2019","00:06:24","20","level changed, screen off, charge on"
"21/11/2019","00:07:07","21","level changed, screen off, charge on"
"21/11/2019","00:08:05","22","level changed, screen off, charge on"
"21/11/2019","00:09:06","23","level changed, screen off, charge on"
"21/11/2019","00:10:06","24","level changed, screen off, charge on"
"21/11/2019","00:11:06","25","level changed, screen off, charge on"
"21/11/2019","00:11:53","26","level changed, screen off, charge on"
"21/11/2019","00:12:51","27","level changed, screen off, charge on"
"21/11/2019","00:13:46","28","level changed, screen off, charge on"
"21/11/2019","00:14:57","29","level changed, screen off, charge on"
"21/11/2019","00:15:46","30","level changed, screen off, charge on"
"21/11/2019","00:16:27","31","level changed, screen off, charge on"
"21/11/2019","00:17:33","32","level changed, screen off, charge on"
"21/11/2019","00:18:26","33","level changed, screen off, charge on"
"21/11/2019","00:19:36","34","level changed, screen off, charge on"
"21/11/2019","00:20:22","35","level changed, screen off, charge on"
"21/11/2019","00:21:12","36","level changed, screen off, charge on"
"21/11/2019","00:22:06","37","level changed, screen off, charge on"
"21/11/2019","00:23:06","38","level changed, screen off, charge on"
"21/11/2019","00:24:00","39","level changed, screen off, charge on"
"21/11/2019","00:25:04","40","level changed, screen off, charge on"
"21/11/2019","00:25:49","41","level changed, screen off, charge on"
"21/11/2019","00:26:43","42","level changed, screen off, charge on"
"21/11/2019","00:27:46","43","level changed, screen off, charge on"
"21/11/2019","00:28:59","44","level changed, screen off, charge on"
"21/11/2019","00:29:46","45","level changed, screen off, charge on"
"21/11/2019","00:30:49","46","level changed, screen off, charge on"
"21/11/2019","00:32:01","47","level changed, screen off, charge on"
"21/11/2019","00:33:03","48","level changed, screen off, charge on"
"21/11/2019","00:34:03","49","level changed, screen off, charge on"
"21/11/2019","00:35:06","50","level changed, screen off, charge on"
"21/11/2019","00:36:05","51","level changed, screen off, charge on"
"21/11/2019","00:37:06","52","level changed, screen off, charge on"
"21/11/2019","00:39:36","54","level changed, screen off, charge on"
"21/11/2019","00:40:40","55","level changed, screen off, charge on"
"21/11/2019","00:41:49","56","level changed, screen off, charge on"
"21/11/2019","00:43:05","57","level changed, screen off, charge on"
"21/11/2019","00:44:20","58","level changed, screen off, charge on"
"21/11/2019","00:46:28","60","level changed, screen off, charge on"
"21/11/2019","00:47:37","61","level changed, screen off, charge on"
"21/11/2019","00:49:07","62","level changed, screen off, charge on"
"21/11/2019","00:50:16","63","level changed, screen off, charge on"
"21/11/2019","00:51:36","64","level changed, screen off, charge on"
"21/11/2019","00:52:26","65","level changed, screen off, charge on"
"21/11/2019","00:53:51","66","level changed, screen off, charge on"
"21/11/2019","00:55:35","67","level changed, screen off, charge on"
"21/11/2019","00:56:43","68","level changed, screen off, charge on"
"21/11/2019","00:58:18","69","level changed, screen off, charge on"
"21/11/2019","00:59:06","70","level changed, screen off, charge on"
"21/11/2019","01:00:26","71","level changed, screen off, charge on"
"21/11/2019","01:01:46","72","level changed, screen off, charge on"
"21/11/2019","01:03:08","73","level changed, screen off, charge on"
"21/11/2019","01:04:43","74","level changed, screen off, charge on"
"21/11/2019","01:06:18","75","level changed, screen off, charge on"
"21/11/2019","01:07:49","76","level changed, screen off, charge on"
"21/11/2019","01:09:20","77","level changed, screen off, charge on"
"21/11/2019","01:10:51","78","level changed, screen off, charge on"
"21/11/2019","01:12:22","79","level changed, screen off, charge on"
"21/11/2019","01:13:42","80","level changed, screen off, charge on"
"21/11/2019","01:15:03","81","level changed, screen off, charge on"
"21/11/2019","01:16:30","82","level changed, screen off, charge on"
"21/11/2019","01:37:29","83","level changed, screen off, charge on"
"21/11/2019","01:38:26","84","level changed, screen off, charge on"
"21/11/2019","01:39:46","85","level changed, screen off, charge on"
"21/11/2019","01:40:55","86","level changed, screen off, charge on"
"21/11/2019","01:42:25","87","level changed, screen off, charge on"
"21/11/2019","01:43:41","88","level changed, screen off, charge on"
"21/11/2019","01:45:06","89","level changed, screen off, charge on"
"21/11/2019","01:46:18","90","level changed, screen off, charge on"
"21/11/2019","01:47:37","91","level changed, screen off, charge on"
"21/11/2019","01:49:06","92","level changed, screen off, charge on"
"21/11/2019","01:50:17","93","level changed, screen off, charge on"
"21/11/2019","01:51:46","94","level changed, screen off, charge on"
"21/11/2019","01:53:30","95","level changed, screen off, charge on"
"21/11/2019","01:54:58","96","level changed, screen off, charge on"
"21/11/2019","01:56:57","97","level changed, screen off, charge on"
"21/11/2019","01:58:44","98","level changed, screen off, charge on"
"21/11/2019","02:01:37","99","level changed, screen off, charge on"
"21/11/2019","02:03:40","100","level changed, screen off, charge on"
"21/11/2019","07:30:03","100","screen on, charge on"
"21/11/2019","07:30:59","100","screen off, charge on"
"21/11/2019","09:42:07","100","screen on, charge on"
"21/11/2019","09:42:11","100","unplug, screen on"
"21/11/2019","09:48:42","99","level changed, screen on, charge off"
"21/11/2019","09:52:43","98","level changed, screen on, charge off"
"21/11/2019","09:55:14","97","level changed, screen on, charge off"
"21/11/2019","09:57:14","96","level changed, screen on, charge off"
"21/11/2019","09:59:45","95","level changed, screen on, charge off"
"21/11/2019","10:02:45","94","level changed, screen on, charge off"
"21/11/2019","10:07:16","93","level changed, screen on, charge off"
"21/11/2019","10:13:17","92","level changed, screen on, charge off"
"21/11/2019","10:21:18","91","level changed, screen on, charge off"
"21/11/2019","10:30:50","90","level changed, screen on, charge off"
"21/11/2019","10:31:01","90","screen off, charge off"
"21/11/2019","10:39:19","90","screen on, charge off"
"21/11/2019","10:44:50","89","level changed, screen on, charge off"
"21/11/2019","10:45:59","89","screen off, charge off"
"21/11/2019","10:48:05","89","screen on, charge off"
"21/11/2019","10:49:11","89","screen off, charge off"
"21/11/2019","10:52:12","89","screen on, charge off"
"21/11/2019","10:52:24","89","screen off, charge off"
"21/11/2019","11:32:51","89","screen on, charge off"
"21/11/2019","11:33:03","89","screen off, charge off"
"21/11/2019","11:41:24","89","screen on, charge off"
"21/11/2019","11:41:27","89","screen off, charge off"
"21/11/2019","11:48:53","88","level changed, screen off, charge off"
"21/11/2019","13:45:26","88","screen on, charge off"
"21/11/2019","13:45:43","88","screen off, charge off"
"21/11/2019","13:47:27","88","screen on, charge off"
"21/11/2019","13:48:57","87","level changed, screen on, charge off"
"21/11/2019","13:51:04","87","screen off, charge off"
"21/11/2019","13:54:38","87","screen on, charge off"
"21/11/2019","13:55:05","87","screen off, charge off"
"21/11/2019","13:55:08","86","level changed, screen off, charge off"
"21/11/2019","13:58:44","86","screen on, charge off"
"21/11/2019","13:58:55","86","screen off, charge off"
"21/11/2019","13:59:50","86","screen on, charge off"
"21/11/2019","14:00:25","86","screen off, charge off"
"21/11/2019","14:17:39","86","screen on, charge off"
"21/11/2019","14:18:34","86","screen off, charge off"
"21/11/2019","14:48:43","86","screen on, charge off"
"21/11/2019","14:49:36","86","screen off, charge off"
"21/11/2019","14:51:52","86","screen on, charge off"
"21/11/2019","14:52:00","86","screen off, charge off"
"21/11/2019","15:45:14","85","level changed, screen off, charge off"
"21/11/2019","16:16:40","84","level changed, screen off, charge off, device idle on"
"21/11/2019","16:55:06","84","level changed, screen on, charge off, device idle on"
"21/11/2019","16:55:09","84","screen off, charge off"
"21/11/2019","16:55:10","84","screen on, charge off"
"21/11/2019","16:55:35","84","screen off, charge off"
"21/11/2019","16:55:44","84","screen on, charge off"
"21/11/2019","16:56:14","84","level changed, screen off, charge off"
"21/11/2019","17:01:37","84","screen on, charge off"
"21/11/2019","17:01:41","84","screen off, charge off"
"21/11/2019","17:01:59","83","level changed, screen off, charge off"
"21/11/2019","17:02:48","83","screen on, charge off"
"21/11/2019","17:08:33","82","level changed, screen on, charge off"
