,Lat,Long,Time
60,45.7606588,4.8577878,1452787518.751
61,45.7607246,4.8576007,1452787539.291
62,45.7607276,4.8575979,1452787557.212
63,45.7607592,4.8576312,1452787572.329
64,45.7606911,4.8575761,1452787587.396
65,45.7607498,4.8577421,1452787602.472
66,45.7605951,4.8529093,1452787791.69
67,45.7602928,4.8521387,1452787809.477
68,45.7604133,4.8521583,1452787824.514
69,45.7604074,4.8521138,1452787844.028
70,45.7603973,4.8521042,1452787859.277
71,45.7614396,4.8519208,1452787946.244
72,45.7641832,4.8506404,1452788022.885
73,45.7625924,4.8519354,1452788070.665
74,45.7635809,4.8493112,1452788241.399
75,45.763607,4.8464619,1452788381.922
76,45.7641186,4.8449875,1452788500.295
77,45.7636613,4.8435629,1452788626.844
78,45.7636178,4.8434771,1452788649.009
79,45.7636038,4.8433068,1452788664.032
80,45.7635651,4.8428667,1452788679.2
81,45.7647207,4.838667,1452788751.713
82,45.7639501,4.8386842,1452788796.803
83,45.7648114,4.8394106,1452788816.789
84,45.763604,4.8380976,1452788944.026
85,45.7635593,4.8377717,1452789042.447
86,45.7636163,4.8379153,1452789163.815
87,45.7635455,4.8378368,1452789234.497
88,45.7654932,4.8353181,1452790935.266
89,45.7658788,4.8344606,1452791107.135
90,45.7788049,4.832892,1452964909.205
91,45.7755536,4.8275038,1452964970.089
92,45.7755588,4.8275005,1452965032.504
93,45.7755411,4.8274671,1452965052.537
94,45.7755212,4.8274865,1452965124.168
95,45.7755212,4.8274865,1452965211.019
96,45.7755634,4.8275009,1452965244.233
97,45.7755593,4.8274882,1452965353.351
98,45.7755739,4.8275002,1452965414.433
99,45.7755618,4.8275022,1452965476.039
100,45.7755281,4.8274895,1452965537.088
101,45.7755317,4.8274855,1452965598.128
102,45.7755528,4.8275028,1452965659.252
103,45.7755546,4.8275024,1452965720.298
104,45.7755183,4.8275011,1452965781.399
105,45.7755183,4.8275011,1452965839.958
106,45.7746191,4.8301546,1452965985.61
107,45.7755739,4.8275002,1452966207.895
108,45.7755701,4.8275005,1452966335.194
109,45.7755458,4.8275022,1452966455.184
110,45.7755769,4.8275002,1452966493.942
111,45.7755731,4.8275019,1452966541.502
112,45.7755484,4.8274965,1452966661.525
113,45.7755596,4.8275017,1452966785.353
114,45.7755088,4.8274781,1452966906.396
115,45.7755469,4.827521,1452967029.631
116,45.7755217,4.8274738,1452967153.975
117,45.7755194,4.8274863,1452967173.65
118,45.7788049,4.832892,1452972015.73
119,45.7755616,4.8274999,1452972449.727
120,45.7755662,4.8275015,1452972935.051
121,45.7755605,4.8275004,1452973103.783
122,45.7755277,4.8274421,1452973530.894
123,45.7755605,4.8274731,1452973708.597
124,45.7755675,4.8274635,1452974224.531
125,45.7755608,4.8275008,1452974742.789
126,45.7755467,4.8275018,1452978233.258
127,45.7770091,4.829737,1452980229.611
128,45.7755555,4.8275015,1452980360.907
129,45.7755279,4.827486,1452980482.001
130,45.7755464,4.8275022,1452980601.97
131,45.7754836,4.827519,1452980722.999
132,45.7755477,4.8275001,1452980843.004
133,45.7755413,4.8274888,1452981225.408
134,45.7755275,4.8275224,1452981566.964
135,45.7755032,4.8274641,1452981611.933
136,45.7755715,4.8275024,1452982147.932
137,45.7756244,4.8274834,1452982208.393
138,45.7755764,4.8274642,1452982270.411
139,45.7755728,4.8275026,1452982337.165
140,45.77557,4.827469,1452982398.236
141,45.7755857,4.8274602,1452982459.337
142,45.7755776,4.8275024,1452982513.237
143,45.7755383,4.8274875,1452982563.495
144,45.7755177,4.8274884,1452982583.489
145,45.7756242,4.8274833,1452982605.725
146,45.7755287,4.8275235,1452982627.557
147,45.775543,4.8274886,1452982748.612
148,45.7755257,4.8275106,1452982868.613
149,45.7755598,4.8275013,1452982989.71
150,45.7753566,4.8274412,1452983109.725
151,45.7755023,4.8274826,1452983242.762
152,45.7754997,4.8274772,1452983362.653
153,45.7754345,4.8274699,1452983483.724
154,45.7753554,4.8274457,1452983605.818
155,45.7753761,4.8274543,1452983726.89
156,45.7754188,4.8274694,1452983854.825
157,45.7753508,4.8274688,1452984451.539
158,45.7754109,4.8274928,1452984770.546
159,45.7752545,4.827439,1452986992.828
160,45.7753444,4.827503,1452989275.828
161,45.7753581,4.827502,1452991436.789
162,45.7754626,4.8274915,1452993597.846
163,45.7753335,4.8274659,1452995824.867
164,45.7753751,4.8274958,1452997985.933
165,45.7752432,4.8274501,1453000146.99
166,45.7752233,4.8274544,1453002308.816
167,45.7751852,4.8274233,1453004470.112
168,45.7752623,4.8274471,1453006685.955
169,45.7751791,4.8274378,1453009087.116
170,45.7752049,4.8274467,1453011248.185
171,45.7751493,4.8274565,1453013590.32
172,45.7752585,4.8274746,1453015751.838
173,45.7752549,4.8274751,1453017912.913
174,45.7751891,4.8274258,1453020194.762
175,45.7752302,4.827438,1453022355.94
176,45.7754047,4.8274745,1453023670.532
177,45.7752616,4.8274328,1453023916.399
178,45.7746191,4.8301546,1453023973.223
179,45.775424,4.8274701,1453024037.428
180,45.7753885,4.827479,1453024158.451
181,45.7754114,4.8274748,1453024279.47
182,45.7753655,4.8274811,1453024400.437
183,45.7754442,4.827472,1453024462.391
184,45.7754349,4.8275009,1453024528.726
185,45.775504,4.8274882,1453024590.572
186,45.7788049,4.832892,1453024958.197
187,45.7755159,4.8274843,1453025081.614
188,45.7755084,4.8274877,1453025202.734
189,45.7754806,4.8274856,1453025323.806
190,45.7754711,4.8274803,1453025444.864
191,45.7755196,4.8274888,1453025575.017
192,45.7752892,4.8274903,1453025696.795
193,45.7753141,4.8274718,1453025817.87
194,45.775315,4.8274646,1453025939.811
195,45.7752478,4.8274853,1453025976.776
196,45.7754772,4.827486,1453026483.88
197,45.7755393,4.8274815,1453026544.897
198,45.7755555,4.8275016,1453026664.942
199,45.7755677,4.8275013,1453026746.123
200,45.7756242,4.8274834,1453026880.846
201,45.775575,4.8275,1453026909.206
202,45.7755398,4.8274884,1453027781.043
203,45.7755274,4.827487,1453029227.764
204,45.775551,4.8275202,1453031388.818
205,45.7788049,4.832892,1453031823.073
206,45.7755395,4.8275005,1453032019.466
207,45.7788049,4.832892,1453032319.121
208,45.77557,4.8275013,1453032558.854
209,45.7755634,4.8275029,1453032743.367
210,45.7755096,4.8274334,1453032955.351
211,45.7755272,4.8274792,1453033481.948
212,45.7755261,4.827485,1453034444.841
213,45.7755739,4.8275024,1453034514.743
214,45.7755371,4.8274891,1453034534.748
215,45.775519,4.8274798,1453034554.739
216,45.7755745,4.8275013,1453034574.772
217,45.7755836,4.8275013,1453034593.443
218,45.7755269,4.8274868,1453034653.417
219,45.7755731,4.8275019,1453034720.477
220,45.7755752,4.8275003,1453034780.592
221,45.7755752,4.8275003,1453034799.49
222,45.7755138,4.82748,1453034900.581
223,45.7755268,4.8275239,1453035021.652
224,45.7755715,4.8275024,1453035066.729
225,45.7755715,4.8275024,1453035187.41
226,45.7755645,4.8275013,1453035248.513
227,45.7755667,4.8275003,1453035308.544
228,45.7755353,4.827488,1453035428.528
229,45.7754974,4.8274766,1453035549.623
230,45.7755385,4.8274832,1453035664.892
231,45.7755706,4.8275009,1453035733.639
232,45.7755522,4.8275022,1453035756.66
233,45.7754846,4.8275137,1453035776.684
234,45.7755676,4.8275003,1453035897.736
235,45.7755713,4.8275001,1453036018.809
236,45.7755545,4.8275001,1453036139.857
237,45.7755662,4.8275,1453036260.973
238,45.7755845,4.8274355,1453036650.304
239,45.7755688,4.8275013,1453037090.953
240,45.7746191,4.8301546,1453037390.611
241,45.7755682,4.8275024,1453037512.888
242,45.7755243,4.8274883,1453037806.409
243,45.7726411,4.8212078,1453038003.234
244,45.7755636,4.8275005,1453038125.349
245,45.7726411,4.8212078,1453038324.627
246,45.7755651,4.8275016,1453038594.84
247,45.775564,4.8275026,1453038923.244
248,45.775564,4.8275026,1453038943.194
249,45.775569,4.8275024,1453038963.223
250,45.7755603,4.8275015,1453039191.452
251,45.7755723,4.8275002,1453039482.981
252,45.7726411,4.8212078,1453039567.427
253,45.7755137,4.8274757,1453040083.466
254,45.7755614,4.8274743,1453040464.426
255,45.7788049,4.832892,1453040764.108
256,45.7755965,4.8275001,1453041168.524
257,45.7755162,4.8274803,1453041191.357
258,45.7755603,4.8275021,1453041212.433
259,45.7755616,4.8274799,1453041400.04
260,45.7755722,4.8275024,1453041481.079
261,45.7755376,4.8274834,1453041559.978
262,45.7755292,4.8274886,1453041786.571
263,45.7755418,4.8274577,1453041836.464
264,45.7755213,4.8274799,1453041900.889
265,45.7755002,4.82748,1453042021.919
266,45.7788049,4.832892,1453042085.167
267,45.7754959,4.8274826,1453042141.949
268,45.7755454,4.8274394,1453042263.021
269,45.7755252,4.8274564,1453042383.019
270,45.7754768,4.8274773,1453042517.417
271,45.7755468,4.8275005,1453042833.153
272,45.7755551,4.8275004,1453043268.168
273,45.7755125,4.8274828,1453043854.354
274,45.7755548,4.8274995,1453043928.886
275,45.775549,4.8275013,1453043989.91
276,45.7755622,4.8275015,1453044019.925
277,45.77553,4.8274658,1453044082.208
278,45.7755716,4.82747,1453044321.648
279,45.7726411,4.8212078,1453044664.818
280,45.7788049,4.832892,1453045048.241
281,45.7755317,4.8274674,1453045744.146
282,45.775597,4.8274388,1453046047.548
283,45.7726411,4.8212078,1453046223.168
284,45.775525,4.8274758,1453046347.572
285,45.7754977,4.8274667,1453047822.265
286,45.775554,4.8275043,1453047845.365
287,45.7755591,4.8275005,1453047865.348
288,45.7755628,4.8275013,1453047886.61
289,45.7755675,4.8275013,1453048158.742
290,45.7755401,4.8275013,1453048406.021
291,45.7755302,4.8274799,1453048429.217
292,45.7755668,4.8275032,1453048696.591
293,45.7755706,4.8275009,1453048876.754
294,45.7772873,4.8251605,1453049024.594
295,45.7755284,4.8274866,1453049173.093
296,45.7755669,4.8274992,1453049406.315
297,45.7755345,4.8274841,1453049701.216
298,45.7746191,4.8301546,1453050006.462
299,45.7755741,4.8275024,1453050226.66
300,45.7755028,4.8274833,1453050754.769
301,45.7726411,4.8212078,1453050904.134
302,45.7726411,4.8212078,1453051025.227
303,45.7726411,4.8212078,1453051056.482
304,45.7755178,4.8274682,1453051150.853
305,45.7755749,4.8274437,1453051252.263
306,45.775568,4.8275024,1453051330.322
307,45.7755388,4.8274616,1453051453.744
308,45.7755442,4.8274875,1453051585.606
309,45.7755467,4.8274815,1453051667.888
310,45.775545,4.8274786,1453051770.001
311,45.7755672,4.8274677,1453051808.446
312,45.7755597,4.8275002,1453051913.519
313,45.7755133,4.8274635,1453052528.69
314,45.775509,4.8274568,1453052824.57
315,45.7754409,4.8274655,1453055180.844
316,45.7754794,4.8274735,1453057540.763
317,45.7754886,4.8274768,1453059701.858
318,45.7754849,4.8274504,1453060169.923
319,45.7755628,4.8274666,1453060460.316
320,45.7755044,4.8274859,1453060548.795
321,45.7788049,4.832892,1453060786.169
322,45.7755618,4.8275022,1453061074.644
323,45.7753991,4.8274689,1453061802.659
324,45.7754744,4.827472,1453063963.943
325,45.7754731,4.8274632,1453066146.647
326,45.7754731,4.8274632,1453066146.648
327,45.7755535,4.8274875,1453066207.771
328,45.7755742,4.8275,1453066327.774
329,45.7755737,4.8274387,1453066429.226
330,45.7746956,4.8251025,1453066447.733
331,45.7755767,4.8274708,1453066554.283
332,45.775518,4.8274707,1453066675.796
333,45.7755334,4.8274834,1453066796.52
334,45.7755176,4.827457,1453066917.635
335,45.775523,4.8274663,1453067050.347
336,45.7755087,4.8274769,1453067171.586
337,45.775483,4.827467,1453067291.597
338,45.7754433,4.8274546,1453067710.802
339,45.7754496,4.8274729,1453068551.36
340,45.7788049,4.832892,1453068853.151
341,45.775533,4.8274615,1453070449.513
342,45.775512,4.8274985,1453070658.968
343,45.7726411,4.8212078,1453070751.552
344,45.7755177,4.8274564,1453072983.897
345,45.7788049,4.832892,1453073302.182
346,45.7752716,4.8274358,1453073641.581
347,45.7752823,4.8274385,1453073767.763
348,45.7752742,4.8274357,1453074079.143
349,45.7753681,4.8274456,1453074140.215
350,45.7752188,4.8274371,1453074206.0
351,45.7752701,4.8274431,1453074387.037
352,45.7754311,4.8274685,1453074462.451
353,45.7754404,4.8274855,1453074596.704
354,45.7753184,4.8274457,1453074629.86
355,45.7753682,4.8274819,1453074756.652
356,45.7754288,4.8274771,1453074877.543
357,45.7752593,4.8274697,1453074998.61
358,45.7753587,4.8274503,1453075118.627
359,45.7753909,4.8274742,1453075239.698
360,45.7755135,4.827514,1453075359.692
361,45.7752263,4.8274463,1453075963.176
362,45.7751818,4.8274411,1453076324.313
363,45.7752788,4.8274554,1453078624.824
364,45.7752166,4.8274283,1453078688.792
365,45.7753712,4.8274611,1453078844.499
366,45.7753532,4.8274757,1453079132.438
367,45.7754886,4.8274639,1453079159.007
368,45.7753855,4.8274856,1453079183.389
369,45.7753463,4.8274659,1453079682.323
370,45.7752319,4.8274564,1453082038.778
371,45.7751711,4.8274278,1453082144.871
372,45.7755256,4.8274875,1453082298.659
373,45.7788049,4.832892,1453082419.7
374,45.7753325,4.8274511,1453082540.458
375,45.7788049,4.832892,1453082782.538
376,45.7788049,4.832892,1453082903.619
377,45.7754581,4.8274703,1453083048.589
378,45.7753877,4.82747,1453083348.634
379,45.7751904,4.8274168,1453085509.892
380,45.7751633,4.827443,1453087671.011
381,45.7752475,4.8274377,1453088722.811
382,45.7752849,4.8274448,1453089066.079
383,45.7752603,4.8274359,1453089693.001
384,45.7752606,4.8274443,1453092032.683
385,45.7751931,4.827431,1453094196.034
386,45.7752784,4.8274726,1453096385.784
387,45.7753243,4.8274679,1453098547.842
388,45.7752729,4.8274597,1453100766.087
389,45.7751949,4.8274437,1453102927.131
390,45.7753208,4.8274615,1453105092.791
391,45.7754855,4.8274869,1453106174.782
392,45.7753276,4.827447,1453106778.621
393,45.7751809,4.8274266,1453109018.037
394,45.7788049,4.832892,1453109319.963
395,45.7752906,4.8274418,1453109541.449
396,45.7766834,4.8234606,1453109620.998
397,45.7752988,4.8274516,1453109670.299
398,45.7766834,4.8234606,1453109934.292
399,45.7788049,4.832892,1453110235.391
400,45.7788037,4.8328868,1453147516.256
401,45.7755234,4.8274749,1453147715.576
402,45.7757239,4.8270435,1453147826.699
403,45.7755569,4.8275237,1453147910.041
404,45.7756245,4.8274848,1453148031.081
405,45.7755332,4.8274718,1453148152.184
406,45.7755193,4.8274628,1453148273.572
407,45.7755171,4.8274824,1453148406.666
408,45.7755435,4.8274643,1453148770.615
409,45.775413,4.8274717,1453151068.737
410,45.7755263,4.8274685,1453151372.589
411,45.7755902,4.8275013,1453151777.904
412,45.7754642,4.8274712,1453152138.358
413,45.7755798,4.8275002,1453152267.234
414,45.7755318,4.8274815,1453152478.281
415,45.7755201,4.8274745,1453152602.622
416,45.775511,4.8274805,1453152726.38
417,45.7788037,4.8328868,1453152776.858
418,45.7755409,4.8274639,1453152846.345
419,45.7755359,4.8274875,1453152967.611
420,45.7756244,4.8274834,1453153030.192
421,45.7755933,4.8275024,1453153066.58
422,45.775543,4.8274808,1453153146.165
423,45.7755215,4.8274875,1453153351.08
424,45.7755245,4.8274625,1453153471.988
425,45.7754667,4.8274959,1453153532.594
426,45.7756242,4.827483,1453153653.167
427,45.7755381,4.8274832,1453154157.902
428,45.7755076,4.8274734,1453154761.601
429,45.7755142,4.8274734,1453156428.969
430,45.7755165,4.8274735,1453156519.518
431,45.7755398,4.8274567,1453156546.553
432,45.7755135,4.8274907,1453156704.526
433,45.7755394,4.8274848,1453156798.392
434,45.7757239,4.8270435,1453156817.948
435,45.7726441,4.8212003,1453156943.695
436,45.7726441,4.8212003,1453157027.309
437,45.7788037,4.8328868,1453157100.906
438,45.7755212,4.8274769,1453157515.836
439,45.7754842,4.827494,1453158001.429
440,45.7754704,4.8274815,1453159851.159
441,45.7788037,4.8328868,1453160156.095
442,45.7753589,4.8274658,1453160993.45
443,45.7755017,4.8274871,1453161268.586
444,45.7754831,4.8274713,1453161424.526
445,45.7754073,4.8274667,1453163851.927
446,45.7754757,4.8274788,1453166013.024
447,45.7753727,4.8274378,1453168096.232
448,45.7752597,4.8274503,1453168402.366
449,45.7753641,4.8274609,1453170562.795
450,45.7752796,4.8274728,1453172914.459
451,45.7752133,4.8274389,1453175314.987
452,45.7753012,4.8274642,1453177621.252
453,45.775267,4.8274416,1453180025.894
454,45.7753042,4.8274932,1453182220.081
455,45.7752401,4.8274205,1453184582.804
456,45.7753418,4.8274522,1453186743.887
457,45.775259,4.8274567,1453189126.74
458,45.7752995,4.82745,1453191529.03
459,45.7752437,4.827456,1453193930.901
460,45.7754047,4.8274609,1453195829.554
461,45.7788037,4.8328868,1453196133.183
462,45.7752281,4.8274533,1453197085.728
463,45.7753404,4.8274447,1453198531.499
464,45.7755238,4.827467,1453198790.634
465,45.7755651,4.8275024,1453198925.207
466,45.7788037,4.8328868,1453199184.219
467,45.7755511,4.8275002,1453199306.244
468,45.7755722,4.8275,1453199433.368
469,45.7755122,4.8274728,1453199493.344
470,45.7763398,4.8282122,1453199517.277
471,45.775522,4.8274859,1453199613.348
472,45.7755173,4.8274228,1453199733.76
473,45.7755367,4.8274701,1453199853.737
474,45.7755323,4.8274714,1453199974.791
475,45.7755439,4.8274656,1453200095.464
476,45.7755412,4.827472,1453200216.55
477,45.7755079,4.8274625,1453200337.477
478,45.7755599,4.8274708,1453200415.579
479,45.7755443,4.8274608,1453200489.941
480,45.7754937,4.8274905,1453200888.182
481,45.7754253,4.8274573,1453201188.23
482,45.7726441,4.8212003,1453201236.299
483,45.7755873,4.8274692,1453201490.413
484,45.7755363,4.8274822,1453201518.391
485,45.7755596,4.8275017,1453201538.403
486,45.7755388,4.8274753,1453201558.374
487,45.775511,4.8274717,1453201583.072
488,45.7755456,4.8274805,1453201737.133
489,45.7755602,4.8274787,1453201753.845
490,45.7755129,4.8274777,1453201773.862
491,45.7755205,4.8274801,1453201793.872
492,45.7755715,4.827516,1453201917.384
493,45.7755254,4.8275117,1453202050.122
494,45.7755777,4.8274546,1453202065.403
495,45.7755559,4.8274763,1453202185.384
496,45.7754761,4.8274652,1453202306.471
497,45.7755439,4.8275243,1453202437.165
498,45.7755042,4.8274761,1453202570.703
499,45.7754988,4.8274916,1453202690.684
500,45.7755348,4.8275164,1453202751.664
501,45.7755317,4.8274788,1453202988.625
502,45.7755285,4.8274555,1453203367.025
503,45.7755272,4.8274692,1453204193.099
504,45.7788037,4.8328868,1453204522.886
505,45.7755587,4.8275018,1453205692.884
506,45.7755344,4.8274552,1453205846.612
507,45.7755512,4.8274794,1453206288.508
508,45.7755207,4.8274695,1453206444.425
509,45.7755116,4.8274712,1453208239.678
510,45.7755066,4.8274875,1453208460.986
511,45.7788037,4.8328868,1453208824.304
512,45.7755405,4.8275008,1453209553.437
513,45.775533,4.8274847,1453209692.224
514,45.7755269,4.8274831,1453209813.248
515,45.7755269,4.8274831,1453209852.005
516,45.7755263,4.8274821,1453209945.553
517,45.775554,4.8275027,1453210562.886
518,45.7755792,4.8275,1453210901.439
519,45.7755251,4.8274815,1453211109.774
520,45.7755104,4.8274676,1453211463.083
521,45.775564,4.8275032,1453213683.466
522,45.7755319,4.8274872,1453214481.426
523,45.7726441,4.8212003,1453214782.872
524,45.7755731,4.8274381,1453215078.551
525,45.7726441,4.8212003,1453215423.07
526,45.7746191,4.8301546,1453215769.841
527,45.775528,4.8274678,1453215904.718
528,45.7755409,4.8274793,1453216026.574
529,45.7755815,4.8275022,1453216042.646
530,45.7755094,4.827496,1453216079.308
531,45.7755459,4.8274804,1453216200.343
532,45.7754878,4.8274716,1453216266.195
533,45.775554,4.8275,1453216387.247
534,45.7755187,4.8274943,1453216508.318
535,45.7755588,4.8274711,1453216629.376
536,45.7751169,4.8281478,1453216750.12
537,45.7745194,4.8307174,1453216882.743
538,45.7752622,4.8298399,1453217002.146
539,45.7752622,4.8298399,1453217122.152
540,45.7752622,4.8298399,1453217243.21
541,45.774972,4.8319417,1453217353.357
542,45.774972,4.8319417,1453217479.734
543,45.774972,4.8319417,1453217599.739
544,45.7708687,4.8360182,1453217766.236
545,45.7703214,4.8360062,1453217848.198
546,45.7674368,4.8349234,1453217970.896
547,45.7676736,4.8362101,1453218002.25
548,45.7669978,4.835955,1453218053.786
549,45.7667986,4.8358997,1453218174.862
550,45.7669291,4.8358434,1453218314.903
551,45.763883,4.836349,1453218435.95
552,45.7635843,4.8368933,1453218478.035
553,45.7635619,4.8383345,1453218509.94
554,45.7630694,4.8415838,1453218534.242
555,45.763592,4.8437194,1453218561.339
556,45.7636274,4.8439249,1453218589.896
557,45.7635318,4.846451,1453218710.911
558,45.7635808,4.8483957,1453218735.58
559,45.7637088,4.8487428,1453218754.859
560,45.7635807,4.8492555,1453218771.69
561,45.7636919,4.8547218,1453218901.458
562,45.7637126,4.8564705,1453218950.504
563,45.7632006,4.857353,1453219189.763
564,45.7620872,4.8574301,1453219204.767
565,45.7618584,4.8573636,1453219220.766
566,45.7618584,4.8573636,1453219235.767
567,45.7618584,4.8573636,1453219250.772
568,45.7618584,4.8573636,1453219265.772
569,45.7615241,4.8575972,1453219281.766
570,45.761591,4.8575014,1453219324.84
571,45.7579726,4.8582838,1453219445.898
572,45.7569869,4.8618086,1453219566.922
573,45.7554168,4.8651276,1453219688.021
574,45.7545791,4.8676077,1453219808.053
575,45.7549572,4.8693485,1453219942.582
576,45.7549426,4.8693336,1453220062.596
577,45.7549035,4.8693468,1453220182.556
578,45.7549068,4.8693438,1453220303.67
579,45.7548997,4.8693418,1453220423.784
580,45.7548798,4.869336,1453220523.101
581,45.7549199,4.8693918,1453220613.782
582,45.7541255,4.8675375,1453220869.01
583,45.7571588,4.8589745,1453221007.255
584,45.7571676,4.8590019,1453221043.526
585,45.7594124,4.8580009,1453221165.705
586,45.7613025,4.8573737,1453221291.322
587,45.7605876,4.8532004,1453221335.134
588,45.7604765,4.8520975,1453221458.366
589,45.7625328,4.8566371,1453221578.923
590,45.7576694,4.8588084,1453221660.525
591,45.7637881,4.8598408,1453221784.977
592,45.7636612,4.856634,1453221898.088
593,45.7638733,4.8535072,1453221977.702
594,45.7638993,4.8534373,1453222021.72
595,45.7635981,4.8521482,1453222041.804
596,45.7636173,4.852176,1453222063.061
597,45.7635243,4.8503501,1453222090.744
598,45.7636178,4.8483173,1453222215.427
599,45.7635807,4.8464412,1453222242.534
600,45.7636435,4.8439475,1453222362.535
601,45.7635282,4.8385353,1453222483.629
602,45.7640979,4.836558,1453222541.268
603,45.7647731,4.8359442,1453222590.792
604,45.7652373,4.8344307,1453222700.127
605,45.7659341,4.8345274,1453222821.156
606,45.7658875,4.8344745,1453222891.809
607,45.7658783,4.8344772,1453223011.839
608,45.7658838,4.8344813,1453223146.175
609,45.76588,4.8344721,1453223266.17
610,45.7658794,4.8344606,1453223396.83
611,45.7657997,4.8344828,1453223508.332
612,45.7627915,4.8352274,1453223732.341
613,45.7546978,4.8448896,1453224217.938
614,45.7534847,4.8449174,1453224311.675
615,45.7534847,4.8449174,1453224333.89
616,45.7449559,4.832471,1453224464.904
617,45.7484446,4.8435563,1453224589.823
618,45.7480435,4.8428353,1453224709.809
619,45.7482502,4.843518,1453224736.839
620,45.748746,4.8433485,1453224857.924
621,45.7485116,4.8434618,1453224969.889
622,45.7487519,4.8433348,1453225095.911
623,45.7473254,4.8448813,1453225214.243
624,45.7473254,4.8448813,1453225269.116
625,45.7449559,4.832471,1453225389.345
626,45.7802601,4.7094905,1453225822.532
627,45.7576957,4.8326985,1453225882.738
628,45.7590279,4.8339863,1453226003.815
629,45.760719,4.8337779,1453226123.812
630,45.7655072,4.8349852,1453226739.172
631,45.7663207,4.8341115,1453226757.358
632,45.7658871,4.8344765,1453227255.101
633,45.7658683,4.8344684,1453227395.839
634,45.7658873,4.8344737,1453227524.603
635,45.7658873,4.8344717,1453227644.662
636,45.7658855,4.8344712,1453227671.739
637,45.7655072,4.8349852,1453227784.839
638,45.7655072,4.8349852,1453227851.347
639,45.7652124,4.8349353,1453227977.287
640,45.7703214,4.8360062,1453228307.096
641,45.7748021,4.8345218,1453228368.954
642,45.7748871,4.8332317,1453228402.338
643,45.7744817,4.8323973,1453228431.89
644,45.7745014,4.8307722,1453228508.805
645,45.7751467,4.8302204,1453228627.279
646,45.7750601,4.8290288,1453228672.773
647,45.7753353,4.827451,1453228792.729
648,45.7754924,4.8274824,1453228913.8
649,45.7755344,4.8274774,1453228985.507
650,45.7755604,4.8274796,1453229596.86
651,45.7755713,4.8275002,1453229763.159
652,45.7755519,4.827476,1453230077.945
653,45.7753891,4.8274003,1453230274.682
654,45.7754087,4.8274514,1453230439.811
655,45.7755645,4.8275002,1453230595.719
656,45.7755354,4.8274511,1453230741.522
657,45.7754923,4.8274746,1453230862.582
658,45.7746191,4.8301546,1453230894.095
659,45.7754743,4.8274571,1453230985.842
660,45.7754594,4.8275159,1453231105.967
661,45.7755304,4.8274438,1453231205.757
662,45.7755278,4.8274514,1453231258.133
663,45.7755907,4.8275023,1453231331.787
664,45.7754995,4.8274804,1453231392.852
665,45.7755673,4.8274701,1453231458.764
666,45.7755664,4.8274587,1453231742.572
667,45.7754884,4.8274524,1453233906.982
668,45.7755783,4.8275001,1453234055.085
669,45.7754957,4.827468,1453234118.727
670,45.7788037,4.8328868,1453234357.205
