"Date","Time","Battery(%)","Note"
"05/12/2019","12:30:41","79","level changed, screen off, charge off"
"05/12/2019","12:33:53","79","screen on, charge off"
"05/12/2019","12:34:18","79","screen off, charge off"
"05/12/2019","12:39:06","79","screen on, charge off"
"05/12/2019","12:40:47","79","screen off, charge off"
"05/12/2019","12:41:25","78","level changed, screen off, charge off"
"05/12/2019","12:42:50","78","screen on, charge off"
"05/12/2019","12:43:01","78","screen off, charge off"
"05/12/2019","12:43:12","78","screen on, charge off"
"05/12/2019","12:43:25","78","screen off, charge off"
"05/12/2019","12:58:22","78","screen on, charge off"
"05/12/2019","12:58:33","78","screen off, charge off"
"05/12/2019","13:04:23","78","screen on, charge off"
"05/12/2019","13:04:26","78","screen off, charge off"
"05/12/2019","13:07:47","78","screen on, charge off"
"05/12/2019","13:07:58","78","screen off, charge off"
"05/12/2019","13:11:25","78","screen on, charge off"
"05/12/2019","13:12:08","78","screen off, charge off"
"05/12/2019","13:13:56","78","screen on, charge off"
"05/12/2019","13:14:51","78","screen off, charge off"
"05/12/2019","13:19:44","78","screen on, charge off"
"05/12/2019","13:20:03","78","screen off, charge off"
"05/12/2019","13:21:57","78","screen on, charge off"
"05/12/2019","13:22:27","78","level changed, screen off, charge off"
"05/12/2019","13:27:48","78","screen on, charge off"
"05/12/2019","13:28:18","77","level changed, screen on, charge off"
"05/12/2019","13:28:31","77","screen off, charge off"
"05/12/2019","13:33:09","77","screen on, charge off"
"05/12/2019","13:33:39","77","screen off, charge off"
"05/12/2019","13:33:58","77","screen on, charge off"
"05/12/2019","13:34:51","77","screen off, charge off"
"05/12/2019","13:36:50","77","screen on, charge off"
"05/12/2019","13:37:16","77","screen off, charge off"
"05/12/2019","14:22:41","77","screen on, charge off"
"05/12/2019","14:22:52","77","screen off, charge off"
"05/12/2019","14:36:41","77","screen on, charge off"
"05/12/2019","14:38:04","77","screen off, charge off"
"05/12/2019","14:38:08","76","level changed, screen off, charge off"
"05/12/2019","14:43:31","76","screen on, charge off"
"05/12/2019","14:43:49","76","screen off, charge off"
"05/12/2019","14:44:29","76","screen on, charge off"
"05/12/2019","14:45:09","76","screen off, charge off"
"05/12/2019","14:47:24","76","screen on, charge off"
"05/12/2019","14:47:35","76","screen off, charge off"
"05/12/2019","14:48:08","76","screen on, charge off"
"05/12/2019","14:48:19","76","screen off, charge off"
"05/12/2019","14:50:02","76","screen on, charge off"
"05/12/2019","14:50:04","76","screen off, charge off"
"05/12/2019","14:50:19","75","level changed, screen off, charge off"
"05/12/2019","14:52:42","75","screen on, charge off"
"05/12/2019","14:52:53","75","screen off, charge off"
"05/12/2019","14:53:11","75","screen on, charge off"
"05/12/2019","14:56:39","74","level changed, screen on, charge off"
"05/12/2019","14:58:22","74","screen off, charge off"
"05/12/2019","15:03:56","74","screen on, charge off"
"05/12/2019","15:04:07","74","screen off, charge off"
"05/12/2019","15:04:40","74","screen on, charge off"
"05/12/2019","15:04:52","74","screen off, charge off"
"05/12/2019","15:25:59","74","screen on, charge off"
"05/12/2019","15:26:54","74","screen off, charge off"
"05/12/2019","15:33:16","74","screen on, charge off"
"05/12/2019","15:33:46","73","level changed, screen on, charge off"
"05/12/2019","15:37:47","72","level changed, screen on, charge off"
"05/12/2019","15:42:47","71","level changed, screen on, charge off"
"05/12/2019","15:44:14","71","screen off, charge off"
"05/12/2019","16:04:07","71","screen on, charge off"
"05/12/2019","16:04:37","70","level changed, screen on, charge off"
"05/12/2019","16:05:13","70","screen off, charge off"
"05/12/2019","16:09:08","70","level changed, screen on, charge off"
"05/12/2019","16:09:16","70","screen off, charge off"
"05/12/2019","16:09:18","70","screen on, charge off"
"05/12/2019","16:09:22","70","screen off, charge off"
"05/12/2019","16:10:13","70","screen on, charge off"
"05/12/2019","16:10:25","70","screen off, charge off"
"05/12/2019","16:13:15","70","screen on, charge off"
"05/12/2019","16:13:22","70","screen off, charge off"
"05/12/2019","16:14:32","70","screen on, charge off"
"05/12/2019","16:15:01","69","level changed, screen on, charge off"
"05/12/2019","16:19:01","68","level changed, screen on, charge off"
"05/12/2019","16:24:02","67","level changed, screen on, charge off"
"05/12/2019","16:27:28","67","screen off, charge off"
"05/12/2019","16:27:33","67","screen on, charge off"
"05/12/2019","16:28:33","66","level changed, screen on, charge off"
"05/12/2019","16:29:48","66","screen off, charge off"
"05/12/2019","16:29:52","66","screen on, charge off"
"05/12/2019","16:30:17","66","screen off, charge off"
"05/12/2019","17:02:57","66","screen on, charge off"
"05/12/2019","17:03:03","66","screen off, charge off"
"05/12/2019","17:04:36","66","screen on, charge off"
"05/12/2019","17:04:40","66","screen off, charge off"
"05/12/2019","17:04:59","66","level changed, screen on, charge off"
"05/12/2019","17:05:01","66","screen off, charge off"
"05/12/2019","17:05:04","65","level changed, screen off, charge off"
"05/12/2019","17:07:57","65","screen on, charge off"
"05/12/2019","17:08:13","65","screen off, charge off"
"05/12/2019","17:17:28","65","screen on, charge off"
"05/12/2019","17:20:06","65","screen off, charge off"
"05/12/2019","17:20:07","65","screen on, charge off"
"05/12/2019","17:22:29","64","level changed, screen on, charge off"
"05/12/2019","17:27:29","63","level changed, screen on, charge off"
"05/12/2019","17:32:30","62","level changed, screen on, charge off"
"05/12/2019","17:37:01","61","level changed, screen on, charge off"
"05/12/2019","17:38:41","61","screen off, charge off"
"05/12/2019","17:40:37","61","screen on, charge off"
"05/12/2019","17:40:48","61","screen off, charge off"
"05/12/2019","17:42:13","61","screen on, charge off"
"05/12/2019","17:43:06","61","screen off, charge off"
"05/12/2019","17:44:08","61","screen on, charge off"
"05/12/2019","17:44:20","61","screen off, charge off"
"05/12/2019","17:45:59","61","screen on, charge off"
"05/12/2019","17:46:12","61","screen off, charge off"
"05/12/2019","17:46:17","60","level changed, screen off, charge off"
"05/12/2019","18:17:12","60","screen on, charge off"
"05/12/2019","18:17:52","60","screen off, charge off"
"05/12/2019","18:27:12","60","level changed, screen on, charge off"
"05/12/2019","18:30:12","58","level changed, screen on, charge off"
"05/12/2019","18:31:20","58","screen off, charge off"
"05/12/2019","19:29:20","58","screen on, charge off"
"05/12/2019","19:29:30","58","screen off, charge off"
"05/12/2019","20:05:16","58","screen on, charge off"
"05/12/2019","20:05:33","58","screen off, charge off"
"05/12/2019","20:05:48","57","level changed, screen off, charge off"
"05/12/2019","20:11:39","57","screen on, charge off"
"05/12/2019","20:11:55","57","screen off, charge off"
"05/12/2019","20:12:48","57","screen on, charge off"
"05/12/2019","20:13:00","57","screen off, charge off"
"05/12/2019","20:39:10","57","screen on, charge off"
"05/12/2019","20:39:26","57","screen off, charge off"
"05/12/2019","20:41:54","56","level changed, screen off, charge off"
"05/12/2019","20:44:12","56","screen on, charge off"
"05/12/2019","20:44:25","56","screen off, charge off"
"05/12/2019","20:49:00","56","screen on, charge off"
"05/12/2019","20:49:21","56","screen off, charge off"
"05/12/2019","20:50:17","56","screen on, charge off"
"05/12/2019","20:50:30","56","screen off, charge off"
"05/12/2019","20:55:44","56","screen on, charge off"
"05/12/2019","20:56:00","56","screen off, charge off"
"05/12/2019","21:01:28","56","screen on, charge off"
"05/12/2019","21:01:52","56","screen off, charge off"
"05/12/2019","21:04:10","56","screen on, charge off"
"05/12/2019","21:05:10","55","level changed, screen on, charge off"
"05/12/2019","21:10:11","54","level changed, screen on, charge off"
"05/12/2019","21:10:19","54","screen off, charge off"
"05/12/2019","21:56:30","54","screen on, charge off"
"05/12/2019","21:56:40","54","screen off, charge off"
"05/12/2019","21:58:10","54","screen on, charge off"
"05/12/2019","21:58:40","52","level changed, screen on, charge off"
"05/12/2019","22:08:11","51","level changed, screen on, charge off"
"05/12/2019","22:13:12","50","level changed, screen on, charge off"
"05/12/2019","22:17:43","49","level changed, screen on, charge off"
"05/12/2019","22:18:19","49","screen off, charge off"
"05/12/2019","22:19:23","49","screen on, charge off"
"05/12/2019","22:22:53","48","level changed, screen on, charge off"
"05/12/2019","22:27:54","47","level changed, screen on, charge off"
"05/12/2019","22:32:25","46","level changed, screen on, charge off"
"05/12/2019","22:34:15","46","screen off, charge off"
"05/12/2019","22:42:36","46","screen on, charge off"
"05/12/2019","22:42:49","46","screen off, charge off"
"05/12/2019","22:47:38","46","screen on, charge off"
"05/12/2019","22:47:41","46","screen off, charge off"
"05/12/2019","22:49:19","46","screen on, charge off"
"05/12/2019","22:52:19","45","level changed, screen on, charge off"
"05/12/2019","22:57:27","45","screen off, charge off"
"05/12/2019","22:57:34","45","screen on, charge off"
"05/12/2019","22:57:39","45","screen off, charge off"
"05/12/2019","22:57:42","45","screen on, charge off"
"05/12/2019","22:57:53","45","screen off, charge off"
"05/12/2019","22:57:54","45","screen on, charge off"
"05/12/2019","22:58:09","45","screen off, charge off"
"05/12/2019","22:58:30","45","screen on, charge off"
"05/12/2019","22:59:43","45","screen off, charge off"
"05/12/2019","22:59:57","45","screen on, charge off"
"05/12/2019","23:00:01","45","screen off, charge off"
"05/12/2019","23:00:18","45","screen on, charge off"
"05/12/2019","23:00:48","44","level changed, screen on, charge off"
"05/12/2019","23:06:49","43","level changed, screen on, charge off"
"05/12/2019","23:12:20","42","level changed, screen on, charge off"
"05/12/2019","23:13:35","42","screen off, charge off"
"05/12/2019","23:17:04","42","screen on, charge off"
"05/12/2019","23:22:05","41","level changed, screen on, charge off"
"05/12/2019","23:24:32","41","screen off, charge off"
"05/12/2019","23:28:35","41","screen on, charge off"
"05/12/2019","23:29:08","41","screen off, charge off"
"05/12/2019","23:29:51","41","screen on, charge off"
"05/12/2019","23:30:58","41","screen off, charge off"
"06/12/2019","01:25:38","40","level changed, screen off, charge off, device idle on"
"06/12/2019","07:07:43","39","level changed, screen off, charge off"
"06/12/2019","07:15:03","39","screen on, charge off"
"06/12/2019","07:15:30","39","level changed, screen off, charge off"
"06/12/2019","07:30:02","39","screen on, charge off"
"06/12/2019","07:33:00","38","level changed, screen on, charge off"
"06/12/2019","07:36:10","38","screen off, charge off"
"06/12/2019","07:40:02","38","screen on, charge off"
"06/12/2019","07:40:30","37","level changed, screen on, charge off"
"06/12/2019","07:41:10","37","screen off, charge off"
"06/12/2019","07:45:02","37","screen on, charge off"
"06/12/2019","07:45:42","37","screen off, charge off"
"06/12/2019","08:16:06","36","level changed, screen off, charge off"
"06/12/2019","08:57:53","36","screen on, charge off"
"06/12/2019","09:00:23","35","level changed, screen on, charge off"
"06/12/2019","09:04:54","34","level changed, screen on, charge off"
"06/12/2019","09:09:55","33","level changed, screen on, charge off"
"06/12/2019","09:14:25","32","level changed, screen on, charge off"
"06/12/2019","09:17:26","31","level changed, screen on, charge off"
"06/12/2019","09:20:27","30","level changed, screen on, charge off"
"06/12/2019","09:23:27","29","level changed, screen on, charge off"
"06/12/2019","09:26:28","28","level changed, screen on, charge off"
"06/12/2019","09:29:58","27","level changed, screen on, charge off"
"06/12/2019","09:33:29","26","level changed, screen on, charge off"
"06/12/2019","09:36:29","25","level changed, screen on, charge off"
"06/12/2019","09:39:30","24","level changed, screen on, charge off"
"06/12/2019","09:43:01","23","level changed, screen on, charge off"
"06/12/2019","09:46:31","22","level changed, screen on, charge off"
"06/12/2019","09:51:02","21","level changed, screen on, charge off"
"06/12/2019","09:56:03","20","level changed, screen on, charge off"
"06/12/2019","09:59:53","20","screen off, charge off"
"06/12/2019","10:00:34","19","level changed, screen off, charge off"
"06/12/2019","10:05:05","19","screen on, charge off"
"06/12/2019","10:05:16","19","screen off, charge off"
"06/12/2019","10:08:35","18","level changed, screen off, charge off"
"06/12/2019","10:08:36","18","screen on, charge off"
"06/12/2019","10:09:10","18","screen off, charge off"
"06/12/2019","10:10:27","18","screen on, charge off"
"06/12/2019","10:10:31","18","screen off, charge off"
"06/12/2019","10:11:56","18","screen on, charge off"
"06/12/2019","10:12:23","18","screen off, charge off"
"06/12/2019","10:13:01","18","screen on, charge off"
"06/12/2019","10:13:24","18","screen off, charge off"
"06/12/2019","10:14:44","18","screen on, charge off"
"06/12/2019","10:15:06","18","screen off, charge off"
"06/12/2019","10:16:10","17","level changed, screen off, charge off"
"06/12/2019","10:16:18","17","screen on, charge off"
"06/12/2019","10:18:39","17","screen off, charge off"
"06/12/2019","10:18:53","17","screen on, charge off"
"06/12/2019","10:19:05","17","screen off, charge off"
"06/12/2019","10:19:23","17","screen on, charge off"
"06/12/2019","10:20:46","17","screen off, charge off"
"06/12/2019","10:20:48","17","screen on, charge off"
"06/12/2019","10:23:48","16","level changed, screen on, charge off"
"06/12/2019","10:28:19","15","level changed, screen on, charge off"
"06/12/2019","10:29:17","15","screen off, charge off"
"06/12/2019","10:29:52","15","screen on, charge off"
"06/12/2019","10:30:12","15","screen off, charge off"
"06/12/2019","10:35:19","14","level changed, screen off, charge off"
"06/12/2019","10:35:24","14","screen on, charge off"
"06/12/2019","10:36:05","14","screen off, charge off"
"06/12/2019","10:36:48","14","screen on, charge off"
"06/12/2019","10:36:58","14","screen off, charge off"
"06/12/2019","10:39:13","14","screen on, charge off"
"06/12/2019","10:39:24","14","screen off, charge off"
"06/12/2019","10:42:26","14","screen on, charge off"
"06/12/2019","10:42:32","14","screen off, charge off"
"06/12/2019","10:43:26","14","screen on, charge off"
"06/12/2019","10:43:42","14","screen off, charge off"
"06/12/2019","10:44:19","13","level changed, screen off, charge off"
"06/12/2019","10:58:16","13","screen on, charge off"
"06/12/2019","10:58:25","13","screen off, charge off"
"06/12/2019","10:58:52","12","level changed, screen off, charge off"
"06/12/2019","11:08:21","12","screen on, charge off"
"06/12/2019","11:08:33","12","screen off, charge off"
"06/12/2019","11:11:21","12","screen on, charge off"
"06/12/2019","11:11:55","11","level changed, screen on, charge off"
"06/12/2019","11:12:03","11","screen off, charge off"
"06/12/2019","11:15:12","11","screen on, charge off"
"06/12/2019","11:15:24","11","screen off, charge off"
"06/12/2019","11:17:39","11","plug, screen on"
"06/12/2019","11:17:50","11","level changed, screen off, charge on"
"06/12/2019","11:18:37","12","level changed, screen off, charge on"
"06/12/2019","11:19:34","13","level changed, screen off, charge on"
"06/12/2019","11:19:53","13","screen on, charge on"
"06/12/2019","11:20:02","13","screen off, charge on"
"06/12/2019","11:20:28","14","level changed, screen off, charge on"
"06/12/2019","11:21:29","15","level changed, screen off, charge on"
"06/12/2019","11:22:23","16","level changed, screen off, charge on"
"06/12/2019","11:23:41","17","level changed, screen off, charge on"
"06/12/2019","11:24:39","18","level changed, screen off, charge on"
"06/12/2019","11:25:43","19","level changed, screen off, charge on"
"06/12/2019","11:26:13","20","level changed, screen off, charge on"
"06/12/2019","11:27:12","21","level changed, screen off, charge on"
"06/12/2019","11:28:29","22","level changed, screen off, charge on"
"06/12/2019","11:28:59","23","level changed, screen off, charge on"
"06/12/2019","11:29:58","24","level changed, screen off, charge on"
"06/12/2019","11:31:19","25","level changed, screen off, charge on"
"06/12/2019","11:31:52","26","level changed, screen off, charge on"
"06/12/2019","11:32:49","27","level changed, screen off, charge on"
"06/12/2019","11:33:55","28","level changed, screen off, charge on"
"06/12/2019","11:34:56","29","level changed, screen off, charge on"
"06/12/2019","11:35:57","30","level changed, screen off, charge on"
"06/12/2019","11:36:57","31","level changed, screen off, charge on"
"06/12/2019","11:37:57","32","level changed, screen off, charge on"
"06/12/2019","11:38:30","33","level changed, screen off, charge on"
"06/12/2019","11:39:33","34","level changed, screen off, charge on"
"06/12/2019","11:40:34","35","level changed, screen off, charge on"
"06/12/2019","11:41:35","36","level changed, screen off, charge on"
"06/12/2019","11:42:29","37","level changed, screen off, charge on"
"06/12/2019","11:43:35","38","level changed, screen off, charge on"
"06/12/2019","11:44:35","39","level changed, screen off, charge on"
"06/12/2019","11:45:35","40","level changed, screen off, charge on"
"06/12/2019","11:46:35","41","level changed, screen off, charge on"
"06/12/2019","11:47:05","42","level changed, screen off, charge on"
"06/12/2019","11:48:05","43","level changed, screen off, charge on"
"06/12/2019","11:49:18","44","level changed, screen off, charge on"
"06/12/2019","11:50:18","45","level changed, screen off, charge on"
"06/12/2019","11:51:18","46","level changed, screen off, charge on"
"06/12/2019","11:52:18","47","level changed, screen off, charge on"
"06/12/2019","11:53:18","48","level changed, screen off, charge on"
"06/12/2019","11:54:00","49","level changed, screen off, charge on"
"06/12/2019","11:54:48","50","level changed, screen off, charge on"
"06/12/2019","11:55:48","51","level changed, screen off, charge on"
"06/12/2019","11:56:48","52","level changed, screen off, charge on"
"06/12/2019","11:59:00","54","level changed, screen off, charge on"
"06/12/2019","11:59:41","55","level changed, screen off, charge on"
"06/12/2019","12:01:01","56","level changed, screen off, charge on"
"06/12/2019","12:02:01","57","level changed, screen off, charge on"
"06/12/2019","12:02:34","58","level changed, screen off, charge on"
"06/12/2019","12:04:28","60","level changed, screen off, charge on"
"06/12/2019","12:05:27","61","level changed, screen off, charge on"
"06/12/2019","12:06:31","62","level changed, screen off, charge on"
"06/12/2019","12:07:37","63","level changed, screen off, charge on"
"06/12/2019","12:08:10","64","level changed, screen off, charge on"
"06/12/2019","12:09:32","65","level changed, screen off, charge on"
"06/12/2019","12:10:16","66","level changed, screen off, charge on"
"06/12/2019","12:11:16","67","level changed, screen off, charge on"
"06/12/2019","12:12:18","68","level changed, screen off, charge on"
"06/12/2019","12:13:22","69","level changed, screen off, charge on"
"06/12/2019","12:13:52","70","level changed, screen off, charge on"
"06/12/2019","12:14:53","71","level changed, screen off, charge on"
"06/12/2019","12:15:53","72","level changed, screen off, charge on"
"06/12/2019","12:16:47","73","level changed, screen off, charge on"
"06/12/2019","12:17:53","74","level changed, screen off, charge on"
"06/12/2019","12:18:46","75","level changed, screen off, charge on"
"06/12/2019","12:19:49","76","level changed, screen off, charge on"
"06/12/2019","12:20:49","77","level changed, screen off, charge on"
"06/12/2019","12:21:49","78","level changed, screen off, charge on"
"06/12/2019","12:22:49","79","level changed, screen off, charge on"
"06/12/2019","12:23:25","80","level changed, screen off, charge on"
"06/12/2019","12:24:18","81","level changed, screen off, charge on"
"06/12/2019","12:25:15","82","level changed, screen off, charge on"
"06/12/2019","12:26:20","83","level changed, screen off, charge on"
"06/12/2019","12:27:12","84","level changed, screen off, charge on"
"06/12/2019","12:28:14","85","level changed, screen off, charge on"
"06/12/2019","12:29:13","86","level changed, screen off, charge on"
"06/12/2019","12:30:16","87","level changed, screen off, charge on"
"06/12/2019","12:31:32","88","level changed, screen off, charge on"
"06/12/2019","12:33:02","89","level changed, screen off, charge on"
"06/12/2019","12:34:02","90","level changed, screen off, charge on"
"06/12/2019","12:35:21","91","level changed, screen off, charge on"
"06/12/2019","12:36:41","92","level changed, screen off, charge on"
"06/12/2019","12:37:18","92","unplug, screen on"
"06/12/2019","12:37:29","92","screen off, charge off"
"06/12/2019","12:38:30","92","screen on, charge off"
"06/12/2019","12:38:42","92","screen off, charge off"
"06/12/2019","12:38:46","92","screen on, charge off"
"06/12/2019","12:38:56","92","screen off, charge off"
"06/12/2019","12:38:57","92","screen on, charge off"
"06/12/2019","12:39:01","92","screen off, charge off"
"06/12/2019","12:39:21","92","screen on, charge off"
"06/12/2019","12:41:21","91","level changed, screen on, charge off"
"06/12/2019","12:44:51","90","level changed, screen on, charge off"
"06/12/2019","12:49:22","89","level changed, screen on, charge off"
"06/12/2019","12:52:53","88","level changed, screen on, charge off"
"06/12/2019","12:53:52","88","screen off, charge off"
"06/12/2019","12:55:16","88","screen on, charge off"
"06/12/2019","12:55:23","88","screen off, charge off"
"06/12/2019","13:12:25","88","screen on, charge off"
"06/12/2019","13:14:39","88","screen off, charge off"
"06/12/2019","13:23:28","88","level changed, screen on, charge on"
"06/12/2019","13:23:40","88","level changed, screen off, charge on"
"06/12/2019","13:24:31","89","level changed, screen off, charge on"
"06/12/2019","13:25:33","90","level changed, screen off, charge on"
"06/12/2019","13:27:02","91","level changed, screen off, charge on"
"06/12/2019","13:28:20","92","level changed, screen off, charge on"
"06/12/2019","13:30:17","93","level changed, screen off, charge on"
"06/12/2019","13:31:50","94","level changed, screen off, charge on"
"06/12/2019","13:34:10","95","level changed, screen off, charge on"
"06/12/2019","13:36:29","96","level changed, screen off, charge on"
"06/12/2019","13:39:26","97","level changed, screen off, charge on"
"06/12/2019","13:42:26","98","level changed, screen off, charge on"
"06/12/2019","13:46:23","99","level changed, screen off, charge on"
"06/12/2019","13:46:40","99","level changed, screen on, charge on"
"06/12/2019","13:46:40","99","level changed, screen on, charge off"
"06/12/2019","13:46:44","99","level changed, screen on, charge on"
"06/12/2019","13:50:11","100","level changed, screen off, charge on"
"06/12/2019","13:50:28","100","level changed, screen on, charge on"
"06/12/2019","13:50:36","100","unplug, screen on"
"06/12/2019","13:50:43","100","level changed, screen on, charge on"
"06/12/2019","13:51:14","100","level changed, screen off, charge on"
"06/12/2019","13:55:21","100","screen on, charge on"
"06/12/2019","13:55:23","100","screen off, charge on"
"06/12/2019","14:02:16","100","screen on, charge on"
"06/12/2019","14:02:18","100","screen off, charge on"
"06/12/2019","14:04:19","100","screen on, charge on"
"06/12/2019","14:04:23","100","screen off, charge on"
"06/12/2019","14:55:45","100","screen on, charge on"
"06/12/2019","14:55:51","100","screen off, charge on"
"06/12/2019","15:30:38","100","screen on, charge on"
"06/12/2019","15:31:35","100","screen off, charge on"
"06/12/2019","15:31:41","100","screen on, charge on"
"06/12/2019","15:32:39","100","level changed, screen off, charge on"
"06/12/2019","15:45:51","100","unplug, screen on"
"06/12/2019","15:45:54","100","screen off, charge off"
"06/12/2019","16:01:09","100","screen on, charge off"
"06/12/2019","16:01:59","100","screen off, charge off"
"06/12/2019","16:03:20","100","level changed, screen on, charge on"
"06/12/2019","16:08:53","100","level changed, screen off, charge on"
"06/12/2019","16:41:52","100","screen on, charge on"
"06/12/2019","16:42:03","100","screen off, charge on"
"06/12/2019","16:48:05","100","screen on, charge on"
"06/12/2019","16:48:18","100","screen off, charge on"
"06/12/2019","17:16:07","100","screen on, charge on"
"06/12/2019","17:16:34","100","screen off, charge on"
"06/12/2019","17:17:35","100","unplug, screen on"
"06/12/2019","17:17:47","100","screen off, charge off"
"06/12/2019","17:44:09","100","screen on, charge off"
"06/12/2019","17:44:27","100","screen off, charge off"
"06/12/2019","17:44:49","100","screen on, charge off"
"06/12/2019","17:45:00","100","screen off, charge off"
"06/12/2019","17:45:49","100","screen on, charge off"
"06/12/2019","17:46:00","100","screen off, charge off"
"06/12/2019","18:00:01","100","screen on, charge off"
"06/12/2019","18:00:17","100","screen off, charge off"
"06/12/2019","18:00:17","100","screen on, charge off"
"06/12/2019","18:00:38","100","screen off, charge off"
"06/12/2019","18:05:49","100","screen on, charge off"
"06/12/2019","18:06:08","100","screen off, charge off"
"06/12/2019","18:06:13","100","screen on, charge off"
"06/12/2019","18:06:29","100","screen off, charge off"
"06/12/2019","18:07:35","100","screen on, charge off"
"06/12/2019","18:07:52","100","screen off, charge off"
"06/12/2019","18:10:21","100","screen on, charge off"
"06/12/2019","18:10:30","100","screen off, charge off"
"06/12/2019","18:11:54","100","screen on, charge off"
"06/12/2019","18:12:36","100","screen off, charge off"
"06/12/2019","18:12:41","100","screen on, charge off"
"06/12/2019","18:14:18","100","screen off, charge off"
"06/12/2019","18:15:15","100","screen on, charge off"
"06/12/2019","18:15:45","99","level changed, screen on, charge off"
"06/12/2019","18:16:48","99","screen off, charge off"
"06/12/2019","18:16:48","99","screen on, charge off"
"06/12/2019","18:17:00","99","screen off, charge off"
"06/12/2019","18:17:41","99","screen on, charge off"
"06/12/2019","18:20:40","98","level changed, screen on, charge off"
"06/12/2019","18:21:37","98","screen off, charge off"
"06/12/2019","18:25:11","98","screen on, charge off"
"06/12/2019","18:26:23","98","screen off, charge off"
"06/12/2019","18:31:15","98","screen on, charge off"
"06/12/2019","18:31:36","98","screen off, charge off"
"06/12/2019","18:31:42","97","level changed, screen off, charge off"
"06/12/2019","18:34:51","97","screen on, charge off"
"06/12/2019","18:34:53","97","screen off, charge off"
"06/12/2019","18:40:54","97","screen on, charge off"
"06/12/2019","18:41:38","97","screen off, charge off"
"06/12/2019","18:42:14","97","screen on, charge off"
"06/12/2019","18:43:00","97","screen off, charge off"
"06/12/2019","18:47:57","97","screen on, charge off"
"06/12/2019","18:48:16","96","level changed, screen on, charge off"
"06/12/2019","18:48:28","96","screen off, charge off"
"06/12/2019","18:52:35","96","screen on, charge off"
"06/12/2019","18:52:50","96","screen off, charge off"
"06/12/2019","18:53:40","96","screen on, charge off"
"06/12/2019","18:54:24","96","screen off, charge off"
"06/12/2019","18:54:32","96","screen on, charge off"
"06/12/2019","18:54:48","96","screen off, charge off"
"06/12/2019","18:54:53","96","screen on, charge off"
"06/12/2019","18:55:29","96","screen off, charge off"
"06/12/2019","18:59:42","96","screen on, charge off"
"06/12/2019","18:59:58","96","screen off, charge off"
"06/12/2019","19:20:13","96","level changed, screen on, charge off"
"06/12/2019","19:20:26","96","screen off, charge off"
"06/12/2019","19:22:37","95","level changed, screen off, charge off"
"06/12/2019","19:24:15","95","screen on, charge off"
"06/12/2019","19:27:00","95","screen off, charge off"
"06/12/2019","19:29:46","95","screen on, charge off"
"06/12/2019","19:29:57","95","screen off, charge off"
"06/12/2019","19:30:56","94","level changed, screen off, charge off"
"06/12/2019","19:34:16","94","screen on, charge off"
"06/12/2019","19:38:16","93","level changed, screen on, charge off"
"06/12/2019","19:42:08","93","screen off, charge off"
"06/12/2019","19:42:10","92","level changed, screen off, charge off"
"06/12/2019","19:45:30","92","screen on, charge off"
"06/12/2019","19:46:28","92","screen off, charge off"
"06/12/2019","20:07:24","92","screen on, charge off"
"06/12/2019","20:07:36","92","screen off, charge off"
"06/12/2019","20:11:12","92","screen on, charge off"
"06/12/2019","20:12:34","92","screen off, charge off"
"06/12/2019","20:12:38","91","level changed, screen off, charge off"
"06/12/2019","20:14:58","91","screen on, charge off"
"06/12/2019","20:15:28","91","screen off, charge off"
"06/12/2019","20:16:23","91","screen on, charge off"
"06/12/2019","20:17:58","91","screen off, charge off"
"06/12/2019","20:19:51","90","level changed, screen off, charge off"
"06/12/2019","20:20:08","90","screen on, charge off"
"06/12/2019","20:20:47","90","screen off, charge off"
"06/12/2019","20:20:53","90","screen on, charge off"
"06/12/2019","20:22:38","90","level changed, screen off, charge off"
"06/12/2019","20:23:41","89","level changed, screen off, charge off"
"06/12/2019","20:23:54","89","screen on, charge off"
"06/12/2019","20:25:04","89","screen off, charge off"
"06/12/2019","20:26:54","89","screen on, charge off"
"06/12/2019","20:26:57","89","screen off, charge off"
"06/12/2019","20:39:20","89","screen on, charge off"
"06/12/2019","20:39:54","89","screen off, charge off"
"06/12/2019","20:39:56","89","screen on, charge off"
"06/12/2019","20:40:02","89","screen off, charge off"
"06/12/2019","20:45:07","89","screen on, charge off"
"06/12/2019","20:45:23","89","screen off, charge off"
"06/12/2019","20:45:28","88","level changed, screen off, charge off"
"06/12/2019","20:48:32","88","screen on, charge off"
"06/12/2019","20:50:32","88","level changed, screen off, charge off"
"06/12/2019","20:53:49","88","screen on, charge off"
"06/12/2019","20:54:10","88","screen off, charge off"
"06/12/2019","20:55:52","88","screen on, charge off"
"06/12/2019","20:57:16","88","screen off, charge off"
"06/12/2019","20:57:46","88","screen on, charge off"
"06/12/2019","20:58:05","88","screen off, charge off"
"06/12/2019","20:58:12","87","level changed, screen off, charge off"
"06/12/2019","20:58:57","87","screen on, charge off"
"06/12/2019","20:59:07","87","screen off, charge off"
"06/12/2019","20:59:57","87","screen on, charge off"
"06/12/2019","21:01:04","87","screen off, charge off"
"06/12/2019","21:03:07","87","screen on, charge off"
"06/12/2019","21:03:51","87","screen off, charge off"
"06/12/2019","21:05:16","87","screen on, charge off"
"06/12/2019","21:07:30","87","screen off, charge off"
"06/12/2019","21:07:33","87","screen on, charge off"
"06/12/2019","21:07:45","86","level changed, screen on, charge off"
"06/12/2019","21:08:11","86","screen off, charge off"
