,Lat,Long,Time
6035,45.0023296,3.8796763,1546443032.999
6036,45.0051961,3.8826301,1546443047.999
6037,45.0091183,3.883368,1546443063.999
6038,45.0125589,3.8868147,1546443079.999
6039,45.0148155,3.8908343,1546443092.999
6040,45.0173293,3.8960617,1546443109.999
6041,45.0199964,3.9006257,1546443125.999
6042,45.0239024,3.9012226,1546443140.999
6043,45.0269188,3.9023121,1546443152.999
6044,45.0299465,3.9060428,1546443167.999
6045,45.0340341,3.9066271,1546443183.999
6046,45.0342741,3.9066756,1546443184.999
6047,45.0406123,3.9092328,1546443213.999
6048,45.0408207,3.9092649,1546443214.999
6049,45.0439884,3.9079776,1546443229.999
6050,45.0463869,3.9044258,1546443245.999
6051,45.0495783,3.9032004,1546443260.999
6052,45.0515167,3.9061797,1546443273.999
6053,45.0516734,3.9064182,1546443274.999
6054,45.0547007,3.9086659,1546443290.999
6055,45.0560949,3.9138318,1546443306.999
6056,45.0568593,3.9194328,1546443322.999
6057,45.0559068,3.9231482,1546443334.999
6058,45.0558437,3.9234698,1546443335.999
6059,45.0565422,3.9283657,1546443350.999
6060,45.0585575,3.9325788,1546443365.999
6061,45.0584908,3.9379305,1546443381.999
6062,45.0566911,3.9416024,1546443393.999
6063,45.0543156,3.9463848,1546443409.999
6064,45.0527585,3.9512479,1546443424.999
6065,45.0537824,3.956634,1546443440.999
6066,45.053953,3.9569095,1546443441.999
6067,45.0571619,3.9591709,1546443455.999
6068,45.0574038,3.9593126,1546443456.999
6069,45.057644,3.9594678,1546443457.999
6070,45.0606062,3.9630464,1546443472.999
6071,45.0638827,3.9657536,1546443487.999
6072,45.0654353,3.9708548,1546443503.999
6073,45.0641377,3.9750055,1546443516.999
6074,45.0645738,3.9799826,1546443531.999
6075,45.0637995,3.9851787,1546443547.999
6076,45.0641431,3.9905083,1546443563.999
6077,45.0651587,3.9941481,1546443574.999
6078,45.0650707,3.9948951,1546443576.999
6079,45.065,3.995268,1546443577.999
6080,45.0656735,4.0000703,1546443593.999
6081,45.0659165,4.0047328,1546443609.999
6082,45.0648375,4.0084604,1546443624.999
6083,45.0628235,4.0103119,1546443636.999
6084,45.0610999,4.0122666,1546443652.999
6085,45.0607878,4.0135573,1546443667.999
6086,45.0614403,4.0156936,1546443683.999
6087,45.0624137,4.017931,1546443697.999
6088,45.0625201,4.0180795,1546443698.999
6089,45.062626,4.0182347,1546443699.999
6090,45.0627324,4.0183956,1546443700.999
6091,45.0628365,4.0185617,1546443701.999
6092,45.0629336,4.018741,1546443702.999
6093,45.0630195,4.0189467,1546443703.999
6094,45.0630918,4.0191716,1546443704.999
6095,45.0631504,4.0194009,1546443705.999
6096,45.0631946,4.0196276,1546443706.999
6097,45.0632331,4.0198581,1546443707.999
6098,45.0632721,4.0200908,1546443708.999
6099,45.0633072,4.0203166,1546443709.999
6100,45.0633393,4.0205412,1546443710.999
6101,45.0633763,4.0207667,1546443711.999
6102,45.0634163,4.0209954,1546443712.999
6103,45.063454,4.0212245,1546443713.999
6104,45.0640346,4.0247413,1546443728.999
6105,45.0645891,4.0287219,1546443744.999
6106,45.0648519,4.0321911,1546443757.999
6107,45.0648731,4.0324552,1546443758.999
6108,45.0648927,4.0327201,1546443759.999
6109,45.0649122,4.0329869,1546443760.999
6110,45.0649329,4.0332547,1546443761.999
6111,45.0657097,4.0373739,1546443777.999
6112,45.0699252,4.0421942,1546443808.999
6113,45.0708508,4.0433418,1546443817.999
6114,45.0709403,4.043474,1546443818.999
6115,45.0722238,4.0454779,1546443834.999
6116,45.0730874,4.0476374,1546443850.999
6117,45.0745899,4.0493099,1546443866.999
6118,45.0757074,4.0509177,1546443878.999
6119,45.0758214,4.051017,1546443879.999
6120,45.0781268,4.0515474,1546443894.999
6121,45.0803449,4.0522879,1546443910.999
6122,45.0823937,4.0525613,1546443925.999
6123,45.084285,4.0517837,1546443939.999
6124,45.0860278,4.0511404,1546443954.999
6125,45.0862264,4.0510676,1546443956.999
6126,45.091513,4.0472041,1546444000.999
6127,45.0916904,4.0472641,1546444001.999
6128,45.0932812,4.0504338,1546444016.999
6129,45.0928976,4.0546764,1546444031.999
6130,45.094731,4.0569816,1546444046.999
6131,45.0961938,4.058206,1546444061.999
6132,45.0973679,4.0595954,1546444076.999
6133,45.0988859,4.06137,1546444092.999
6134,45.1007366,4.0634824,1546444108.999
6135,45.1025896,4.0667151,1546444122.999
6136,45.1046112,4.0700243,1546444138.999
6137,45.1063665,4.0731873,1546444153.999
6138,45.1090049,4.0759943,1546444169.999
6139,45.111807,4.0767846,1546444181.999
6140,45.1123398,4.0766359,1546444183.999
6141,45.1126087,4.0765583,1546444184.999
6142,45.1168162,4.0762605,1546444200.999
6143,45.1204292,4.0799647,1546444216.999
6144,45.1238071,4.0838248,1546444232.999
6145,45.1256926,4.0869402,1546444243.999
6146,45.1258348,4.0872254,1546444244.999
6147,45.1279843,4.0914609,1546444260.999
6148,45.1299405,4.0953011,1546444276.999
6149,45.1303948,4.0961833,1546444280.999
6150,45.1340466,4.1002166,1546444304.999
6151,45.1342356,4.1003062,1546444305.999
6152,45.1372092,4.1013131,1546444321.999
6153,45.139788,4.1029914,1546444337.999
6154,45.1415402,4.1058443,1546444352.999
6155,45.1430414,4.1085182,1546444365.999
6156,45.1448855,4.1117804,1546444380.999
6157,45.1467308,4.1154227,1546444396.999
6158,45.1479978,4.1191535,1546444411.999
6159,45.1496928,4.1222742,1546444425.999
6160,45.149832,4.1224509,1546444426.999
6161,45.1524222,4.1256877,1546444442.999
6162,45.1560055,4.129485,1546444459.999
6163,45.1599796,4.1315498,1546444475.999
6164,45.1627965,4.1328084,1546444486.999
6165,45.163071,4.1328829,1546444487.999
6166,45.1673883,4.1328887,1546444503.999
6167,45.1756389,4.1304311,1546444534.999
6168,45.1790835,4.1303568,1546444547.999
6169,45.1793421,4.1304398,1546444548.999
6170,45.1834615,4.1320389,1546444564.999
6171,45.1873986,4.1344256,1546444580.999
6172,45.1908893,4.1371696,1546444595.999
6173,45.1937085,4.1392966,1546444607.999
6174,45.1939688,4.1394136,1546444608.999
6175,45.198162,4.1409056,1546444624.999
6176,45.2094473,4.1398953,1546444668.999
6177,45.2096607,4.1396706,1546444669.999
6178,45.212809,4.1364114,1546444684.999
6179,45.2168638,4.1342293,1546444700.999
6180,45.2207135,4.1338321,1546444715.999
6181,45.2240943,4.1348163,1546444728.999
6182,45.2243629,4.1348554,1546444729.999
6183,45.2284386,4.1369394,1546444745.999
6184,45.2312453,4.1408102,1546444760.999
6185,45.2346975,4.1426647,1546444776.999
6186,45.2370438,4.1396501,1546444788.999
6187,45.2406508,4.1376501,1546444803.999
6188,45.2444177,4.1388851,1546444818.999
6189,45.2459863,4.1389479,1546444824.999
6190,45.2521697,4.1389822,1546444849.999
6191,45.2523752,4.1391335,1546444850.999
6192,45.2525695,4.1393033,1546444851.999
6193,45.2543296,4.1432542,1546444867.999
6194,45.256776,4.1462312,1546444883.999
6195,45.2592984,4.1491328,1546444899.999
6196,45.2610183,4.1511196,1546444910.999
6197,45.2611724,4.151296,1546444911.999
6198,45.2641465,4.1525096,1546444927.999
6199,45.2667855,4.1501904,1546444942.999
6200,45.2702821,4.1504087,1546444957.999
6201,45.2728657,4.1537223,1546444970.999
6202,45.2730447,4.1540018,1546444971.999
6203,45.2732196,4.1542836,1546444972.999
6204,45.2759741,4.1587141,1546444988.999
6205,45.2778286,4.1641919,1546445004.999
6206,45.2792082,4.1699597,1546445020.999
6207,45.2800248,4.1731631,1546445029.999
6208,45.2802121,4.1738787,1546445031.999
6209,45.2819726,4.1793865,1546445047.999
6210,45.2849151,4.1839373,1546445063.999
6211,45.2879105,4.1883716,1546445079.999
6212,45.2903179,4.1919151,1546445092.999
6213,45.2904997,4.1921739,1546445093.999
6214,45.2935467,4.1962813,1546445109.999
6215,45.296976,4.200527,1546445126.999
6216,45.2987363,4.2060271,1546445142.999
6217,45.3004574,4.2094318,1546445153.999
6218,45.3006505,4.209699,1546445154.999
6219,45.3036355,4.2133906,1546445169.999
6220,45.3084166,4.2265678,1546445213.999
6221,45.3086236,4.226796,1546445214.999
6222,45.3118294,4.2299887,1546445229.999
6223,45.3158048,4.2313132,1546445244.999
6224,45.3234087,4.2359548,1546445274.999
6225,45.3236466,4.2361574,1546445275.999
6226,45.3273013,4.239634,1546445291.999
6227,45.3297892,4.2435652,1546445306.999
6228,45.3318609,4.2476156,1546445322.999
6229,45.3343601,4.2493238,1546445335.999
6230,45.3369393,4.2517454,1546445350.999
6231,45.3403312,4.2509477,1546445366.999
6232,45.3405592,4.2509324,1546445367.999
6233,45.3468456,4.251803,1546445396.999
6234,45.347043,4.2516477,1546445397.999
6235,45.3501509,4.2502533,1546445412.999
6236,45.3537542,4.2500163,1546445428.999
6237,45.3568724,4.2519451,1546445443.999
6238,45.3594901,4.253289,1546445456.999
6239,45.3596994,4.2533,1546445457.999
6240,45.3630851,4.2519535,1546445473.999
6241,45.3663125,4.2535466,1546445489.999
6242,45.3678807,4.258087,1546445505.999
6243,45.3673066,4.2615099,1546445516.999
6244,45.3672512,4.2618191,1546445517.999
6245,45.3665561,4.2665192,1546445532.999
6246,45.3683752,4.2702174,1546445548.999
6247,45.37468,4.2708877,1546445576.999
6248,45.3778979,4.2724233,1546445591.999
6249,45.3811503,4.2741615,1546445607.999
6250,45.3844004,4.2746417,1546445622.999
6251,45.3874362,4.2766601,1546445637.999
6252,45.3894755,4.280271,1546445652.999
6253,45.3907551,4.284749,1546445668.999
6254,45.3917774,4.2895628,1546445684.999
6255,45.3923575,4.293533,1546445697.999
6256,45.3924462,4.2938378,1546445698.999
6257,45.390741,4.2980651,1546445713.999
6258,45.38847,4.3021971,1546445729.999
6259,45.388272,4.3073796,1546445744.999
6260,45.3895674,4.3118396,1546445757.999
6261,45.3896719,4.3121939,1546445758.999
6262,45.3913752,4.3177209,1546445774.999
6263,45.3929566,4.3231841,1546445790.999
6264,45.394044,4.3285657,1546445805.999
6265,45.3948269,4.3333144,1546445818.999
6266,45.3952899,4.3388225,1546445833.999
6267,45.395881,4.3446982,1546445849.999
6268,45.3966502,4.3499984,1546445864.999
6269,45.3972266,4.3554439,1546445879.999
6270,45.3973173,4.3557917,1546445880.999
6271,45.3995903,4.360581,1546445895.999
6272,45.400242,4.3663111,1546445911.999
6273,45.4015329,4.3705617,1546445926.999
6274,45.4031877,4.3727612,1546445936.999
6275,45.4037007,4.3738324,1546445940.999
6276,45.4038023,4.3741289,1546445941.999
6277,45.4038958,4.3744331,1546445942.999
6278,45.4053956,4.3788971,1546445957.999
6279,45.4073021,4.3828158,1546445972.999
6280,45.4074123,4.3875721,1546445988.999
6281,45.408882,4.3908315,1546446001.999
6282,45.4104591,4.3950726,1546446016.999
6283,45.4111643,4.3995116,1546446032.999
6284,45.4134883,4.402331,1546446048.999
