"Date","Time","Battery(%)","Note"
"11/20/19","21:17:06","56","level changed, screen off, charge off"
"11/20/19","21:37:25","56","level changed, screen on, charge off"
"11/20/19","21:39:40","56","level changed, screen off, charge off"
"11/20/19","21:41:09","56","level changed, screen on, charge off"
"11/20/19","21:42:13","56","level changed, screen off, charge off"
"11/20/19","21:43:26","56","level changed, screen on, charge off"
"11/20/19","21:44:28","55","level changed, screen on, charge off"
"11/20/19","21:44:40","55","level changed, screen off, charge off"
"11/20/19","21:49:05","55","level changed, screen on, charge off"
"11/20/19","21:54:49","55","level changed, screen off, charge off"
"11/20/19","21:58:50","55","level changed, screen on, charge off"
"11/20/19","21:59:51","55","level changed, screen off, charge off"
"11/20/19","22:05:59","55","level changed, screen on, charge off"
"11/20/19","22:08:47","54","level changed, screen on, charge off"
"11/20/19","22:12:17","54","level changed, screen off, charge off"
"11/20/19","22:53:31","54","level changed, screen on, charge off"
"11/20/19","22:53:47","54","level changed, screen off, charge off"
"11/20/19","23:11:13","52","level changed, screen off, charge off"
"11/20/19","23:44:12","52","level changed, screen on, charge off"
"11/20/19","23:44:17","52","level changed, screen off, charge off"
"11/20/19","23:44:17","52","level changed, screen on, charge off"
"11/20/19","23:44:21","52","level changed, screen off, charge off"
"11/20/19","23:44:26","52","level changed, screen on, charge off"
"11/20/19","23:44:29","52","level changed, screen off, charge off"
"11/21/19","01:03:10","52","screen on, charge off, device idle on"
"11/21/19","01:03:20","52","level changed, screen off, charge off, device idle on"
"11/21/19","01:03:21","52","level changed, screen on, charge off, device idle on"
"11/21/19","01:03:31","52","level changed, screen off, charge off, device idle on"
"11/21/19","01:03:32","52","level changed, screen on, charge off, device idle on"
"11/21/19","01:03:44","52","screen off, charge off, device idle on"
"11/21/19","01:03:47","52","level changed, screen on, charge off, device idle on"
"11/21/19","01:03:56","52","level changed, screen off, charge off"
"11/21/19","01:04:20","52","level changed, screen on, charge off"
"11/21/19","01:09:21","51","level changed, screen on, charge off"
"11/21/19","01:17:51","50","level changed, screen on, charge off"
"11/21/19","01:26:22","49","level changed, screen on, charge off"
"11/21/19","01:33:16","49","level changed, screen off, charge off"
"11/21/19","01:33:27","49","level changed, screen on, charge off"
"11/21/19","01:35:14","48","level changed, screen on, charge off"
"11/21/19","01:43:44","47","level changed, screen on, charge off"
"11/21/19","01:46:40","47","shutdown, screen on, charge off"
"11/21/19","09:30:52","100","monitor enabled, screen on, charge off"
"11/21/19","09:30:52","100","level changed, screen on, charge off"
"11/21/19","09:31:02","100","reboot, screen on, charge off"
"11/21/19","09:42:06","99","level changed, screen on, charge off"
"11/21/19","09:53:51","98","level changed, screen on, charge off"
"11/21/19","10:02:59","97","level changed, screen on, charge off"
"11/21/19","10:09:13","97","level changed, screen off, charge off"
"11/21/19","10:10:11","97","level changed, screen on, charge off"
"11/21/19","10:13:56","96","level changed, screen on, charge off"
"11/21/19","10:25:17","95","level changed, screen on, charge off"
"11/21/19","10:31:11","95","level changed, screen off, charge off"
"11/21/19","11:14:09","94","level changed, screen off, charge off"
"11/21/19","11:22:50","94","level changed, screen on, charge off"
"11/21/19","11:26:04","94","level changed, screen off, charge off"
"11/21/19","11:26:43","94","level changed, screen on, charge off"
"11/21/19","11:27:43","94","level changed, screen off, charge off"
"11/21/19","11:31:50","94","level changed, screen on, charge off"
"11/21/19","11:36:04","93","level changed, screen on, charge off"
"11/21/19","11:46:12","92","level changed, screen on, charge off"
"11/21/19","11:51:57","92","level changed, screen off, charge off"
"11/21/19","12:09:13","92","level changed, screen on, charge off"
"11/21/19","12:12:13","91","level changed, screen on, charge off"
"11/21/19","12:23:22","90","level changed, screen on, charge off"
"11/21/19","12:35:07","89","level changed, screen on, charge off"
"11/21/19","12:35:24","89","level changed, screen off, charge off"
"11/21/19","12:40:05","89","level changed, screen on, charge off"
"11/21/19","12:41:20","89","level changed, screen off, charge off"
"11/21/19","12:45:45","89","level changed, screen on, charge off"
"11/21/19","12:51:52","88","level changed, screen on, charge off"
"11/21/19","13:00:47","87","level changed, screen on, charge off"
"11/21/19","13:08:05","87","level changed, screen off, charge off"
"11/21/19","13:11:12","87","level changed, screen on, charge off"
"11/21/19","13:13:34","86","level changed, screen on, charge off"
"11/21/19","13:21:28","85","level changed, screen on, charge off"
"11/21/19","13:24:40","85","level changed, screen off, charge off"
"11/21/19","13:24:44","85","level changed, screen on, charge off"
"11/21/19","13:25:59","85","level changed, screen off, charge off"
"11/21/19","13:27:54","85","level changed, screen on, charge off"
"11/21/19","13:28:55","85","level changed, screen off, charge off"
"11/21/19","13:36:19","85","level changed, screen on, charge off"
"11/21/19","13:37:20","84","level changed, screen on, charge off"
"11/21/19","13:38:46","84","level changed, screen off, charge off"
"11/21/19","13:45:21","84","level changed, screen on, charge off"
"11/21/19","13:46:03","83","level changed, screen on, charge off"
"11/21/19","13:48:27","83","level changed, screen off, charge off"
"11/21/19","13:49:51","83","level changed, screen on, charge off"
"11/21/19","13:50:23","83","level changed, screen off, charge off"
"11/21/19","13:55:29","83","level changed, screen on, charge off"
"11/21/19","13:56:00","83","level changed, screen off, charge off"
"11/21/19","13:57:59","83","level changed, screen on, charge off"
"11/21/19","13:58:53","83","level changed, screen off, charge off"
"11/21/19","14:01:39","82","level changed, screen off, charge off"
"11/21/19","14:03:47","82","level changed, screen on, charge off"
"11/21/19","14:04:35","82","level changed, screen off, charge off"
"11/21/19","14:11:09","82","level changed, screen on, charge off"
"11/21/19","14:11:39","82","level changed, screen off, charge off"
"11/21/19","14:11:49","82","level changed, screen on, charge off"
"11/21/19","14:14:30","82","level changed, screen off, charge off"
"11/21/19","14:15:02","82","level changed, screen on, charge off"
"11/21/19","14:15:14","82","level changed, screen off, charge off"
"11/21/19","14:17:49","82","level changed, screen on, charge off"
"11/21/19","14:17:51","82","level changed, screen off, charge off"
"11/21/19","14:22:17","81","level changed, screen off, charge off"
"11/21/19","14:35:38","81","level changed, screen on, charge off"
"11/21/19","14:35:56","81","level changed, screen off, charge off"
"11/21/19","14:36:33","81","level changed, screen on, charge off"
"11/21/19","14:37:21","81","level changed, screen off, charge off"
"11/21/19","14:58:24","81","level changed, screen on, charge off"
"11/21/19","14:58:35","81","level changed, screen off, charge off"
"11/21/19","14:58:40","81","level changed, screen on, charge off"
"11/21/19","15:00:25","80","level changed, screen on, charge off"
"11/21/19","15:01:15","80","level changed, screen off, charge off"
"11/21/19","15:14:55","80","level changed, screen on, charge off"
"11/21/19","15:15:21","80","level changed, screen off, charge off"
"11/21/19","15:15:32","80","level changed, screen on, charge off"
"11/21/19","15:15:43","80","level changed, screen off, charge off"
"11/21/19","15:16:09","80","level changed, screen on, charge off"
"11/21/19","15:19:37","79","level changed, screen on, charge off"
"11/21/19","15:20:29","79","level changed, screen on, charge off"
