"Date","Time","Battery(%)","Note"
"11/18/19","21:05:07","42","level changed, screen off, charge off"
"11/18/19","21:13:57","42","level changed, screen on, charge off"
"11/18/19","21:13:58","42","level changed, screen off, charge off"
"11/18/19","21:29:51","41","level changed, screen off, charge off"
"11/18/19","21:30:26","41","level changed, screen on, charge off"
"11/18/19","21:32:16","41","level changed, screen off, charge off"
"11/18/19","21:48:22","40","level changed, screen off, charge off"
"11/18/19","21:54:23","40","level changed, screen on, charge off"
"11/18/19","21:54:25","40","level changed, screen off, charge off"
"11/18/19","22:11:22","40","screen on, charge off"
"11/18/19","22:11:23","40","level changed, screen off, charge off"
"11/18/19","22:11:29","40","level changed, screen on, charge off"
"11/18/19","22:11:39","40","level changed, screen off, charge off"
"11/18/19","22:17:15","40","level changed, screen on, charge off"
"11/18/19","22:17:16","40","level changed, screen off, charge off"
"11/18/19","22:21:59","40","level changed, screen on, charge off"
"11/18/19","22:22:07","40","level changed, screen off, charge off"
"11/18/19","22:25:54","40","level changed, screen on, charge off"
"11/18/19","22:25:59","40","level changed, screen off, charge off"
"11/18/19","22:26:32","40","level changed, screen on, charge off"
"11/18/19","22:27:33","39","level changed, screen on, charge off"
"11/18/19","22:32:37","38","level changed, screen on, charge off"
"11/18/19","22:33:00","38","level changed, screen off, charge off"
"11/18/19","22:36:09","38","level changed, screen on, charge off"
"11/18/19","22:36:19","38","level changed, screen off, charge off"
"11/18/19","22:44:10","38","level changed, screen on, charge off"
"11/18/19","22:44:11","38","level changed, screen off, charge off"
"11/18/19","22:44:33","38","level changed, screen on, charge off"
"11/18/19","22:44:42","38","level changed, screen off, charge off"
"11/18/19","22:49:42","38","level changed, screen on, charge off"
"11/18/19","22:51:42","38","level changed, screen off, charge off"
"11/18/19","22:51:43","38","screen on, charge off"
"11/18/19","22:51:55","38","level changed, screen off, charge off"
"11/18/19","22:56:36","37","level changed, screen off, charge off"
"11/18/19","23:02:22","37","level changed, screen on, charge off"
"11/18/19","23:02:27","37","level changed, screen off, charge off"
"11/18/19","23:26:57","37","level changed, screen on, charge off"
"11/18/19","23:27:24","37","level changed, screen off, charge off"
"11/18/19","23:31:26","37","level changed, screen on, charge off"
"11/18/19","23:31:27","37","level changed, screen off, charge off"
"11/18/19","23:54:19","36","level changed, screen off, charge off"
"11/18/19","23:58:10","36","level changed, screen on, charge off"
"11/18/19","23:58:26","36","level changed, screen off, charge off"
"11/19/19","00:15:26","36","level changed, screen on, charge off"
"11/19/19","00:15:41","36","level changed, screen off, charge off"
"11/19/19","00:26:43","36","level changed, screen on, charge off"
"11/19/19","00:26:45","36","level changed, screen off, charge off"
"11/19/19","00:42:13","36","level changed, screen on, charge off"
"11/19/19","00:42:29","36","level changed, screen off, charge off"
"11/19/19","00:43:17","35","level changed, screen off, charge off"
"11/19/19","00:53:23","35","level changed, screen on, charge off"
"11/19/19","00:53:24","35","level changed, screen off, charge off"
"11/19/19","01:00:48","35","level changed, screen on, charge off"
"11/19/19","01:00:52","35","level changed, screen off, charge off"
"11/19/19","01:02:29","35","level changed, screen on, charge off"
"11/19/19","01:03:06","35","level changed, screen off, charge off"
"11/19/19","01:04:38","35","level changed, screen on, charge off"
"11/19/19","01:04:42","35","level changed, screen off, charge off"
"11/19/19","01:11:26","35","level changed, screen on, charge off"
"11/19/19","01:11:34","35","level changed, screen off, charge off"
"11/19/19","01:12:29","34","level changed, screen off, charge off"
"11/19/19","01:13:28","34","level changed, screen on, charge off"
"11/19/19","01:13:36","34","level changed, screen off, charge off"
"11/19/19","01:20:58","34","level changed, screen on, charge off"
"11/19/19","01:21:05","34","level changed, screen off, charge off"
"11/19/19","01:23:20","34","level changed, screen on, charge off"
"11/19/19","01:23:28","34","level changed, screen off, charge off"
"11/19/19","01:25:11","34","level changed, screen on, charge off"
"11/19/19","01:27:28","33","level changed, screen on, charge off"
"11/19/19","01:32:13","33","level changed, screen on, charge on"
"11/19/19","01:32:59","34","level changed, screen on, charge on"
"11/19/19","01:33:35","35","level changed, screen on, charge on"
"11/19/19","01:34:05","36","level changed, screen on, charge on"
"11/19/19","01:34:35","37","level changed, screen on, charge on"
"11/19/19","01:35:05","38","level changed, screen on, charge on"
"11/19/19","01:35:35","39","level changed, screen on, charge on"
"11/19/19","01:36:05","40","level changed, screen on, charge on"
"11/19/19","01:36:35","41","level changed, screen on, charge on"
"11/19/19","01:37:05","42","level changed, screen on, charge on"
"11/19/19","01:37:35","43","level changed, screen on, charge on"
"11/19/19","01:38:05","44","level changed, screen on, charge on"
"11/19/19","01:38:35","45","level changed, screen on, charge on"
"11/19/19","01:39:05","46","level changed, screen on, charge on"
"11/19/19","01:39:41","47","level changed, screen on, charge on"
"11/19/19","01:40:10","48","level changed, screen on, charge on"
"11/19/19","01:40:40","49","level changed, screen on, charge on"
"11/19/19","01:41:10","50","level changed, screen on, charge on"
"11/19/19","01:41:40","51","level changed, screen on, charge on"
"11/19/19","01:42:10","52","level changed, screen on, charge on"
"11/19/19","01:43:10","54","level changed, screen on, charge on"
"11/19/19","01:43:40","55","level changed, screen on, charge on"
"11/19/19","01:44:10","56","level changed, screen on, charge on"
"11/19/19","01:44:46","57","level changed, screen on, charge on"
"11/19/19","01:45:16","58","level changed, screen on, charge on"
"11/19/19","01:46:16","60","level changed, screen on, charge on"
"11/19/19","01:46:46","61","level changed, screen on, charge on"
"11/19/19","01:47:22","62","level changed, screen on, charge on"
"11/19/19","01:47:58","63","level changed, screen on, charge on"
"11/19/19","01:48:34","64","level changed, screen on, charge on"
"11/19/19","01:49:10","65","level changed, screen on, charge on"
"11/19/19","01:49:46","66","level changed, screen on, charge on"
"11/19/19","01:50:21","67","level changed, screen on, charge on"
"11/19/19","01:50:57","68","level changed, screen on, charge on"
"11/19/19","01:51:33","69","level changed, screen on, charge on"
"11/19/19","01:52:09","70","level changed, screen on, charge on"
"11/19/19","01:52:57","71","level changed, screen on, charge on"
"11/19/19","01:53:51","72","level changed, screen on, charge on"
"11/19/19","01:54:45","73","level changed, screen on, charge on"
"11/19/19","01:55:45","74","level changed, screen on, charge on"
"11/19/19","01:56:39","75","level changed, screen on, charge on"
"11/19/19","01:57:39","76","level changed, screen on, charge on"
"11/19/19","01:58:33","77","level changed, screen on, charge on"
"11/19/19","01:59:33","78","level changed, screen on, charge on"
"11/19/19","02:00:27","79","level changed, screen on, charge on"
"11/19/19","02:01:27","80","level changed, screen on, charge on"
"11/19/19","02:02:21","81","level changed, screen on, charge on"
"11/19/19","02:03:15","82","level changed, screen on, charge on"
"11/19/19","02:04:14","83","level changed, screen on, charge on"
"11/19/19","02:05:08","84","level changed, screen on, charge on"
"11/19/19","02:06:27","85","level changed, screen on, charge on"
"11/19/19","02:07:43","86","level changed, screen on, charge on"
"11/19/19","02:09:09","87","level changed, screen on, charge on"
"11/19/19","02:10:41","88","level changed, screen on, charge on"
"11/19/19","02:12:13","89","level changed, screen on, charge on"
"11/19/19","02:13:53","90","level changed, screen on, charge on"
"11/19/19","02:15:43","91","level changed, screen on, charge on"
"11/19/19","02:17:39","92","level changed, screen on, charge on"
"11/19/19","02:19:43","93","level changed, screen on, charge on"
"11/19/19","02:22:00","94","level changed, screen on, charge on"
"11/19/19","02:24:31","95","level changed, screen on, charge on"
"11/19/19","02:27:13","96","level changed, screen on, charge on"
"11/19/19","02:30:20","97","level changed, screen on, charge on"
"11/19/19","02:33:32","98","level changed, screen on, charge on"
"11/19/19","02:37:19","99","level changed, screen on, charge on"
"11/19/19","02:41:32","100","level changed, screen on, charge on"
"11/19/19","02:54:02","100","level changed, screen off, charge on"
"11/19/19","07:43:53","100","unplug, screen on"
"11/19/19","07:44:03","100","level changed, screen off, charge off"
"11/19/19","08:25:01","100","level changed, screen on, charge off"
"11/19/19","08:27:51","99","level changed, screen on, charge off"
"11/19/19","08:32:57","99","level changed, screen off, charge off"
"11/19/19","08:43:41","99","level changed, screen on, charge off"
"11/19/19","08:44:45","98","level changed, screen on, charge off"
"11/19/19","08:45:49","98","level changed, screen off, charge off"
"11/19/19","08:47:48","98","level changed, screen on, charge off"
"11/19/19","08:51:43","97","level changed, screen on, charge off"
"11/19/19","08:57:48","96","level changed, screen on, charge off"
"11/19/19","09:04:01","96","level changed, screen off, charge off"
"11/19/19","09:04:03","96","screen on, charge off"
"11/19/19","09:04:17","95","level changed, screen on, charge off"
"11/19/19","09:09:33","94","level changed, screen on, charge off"
"11/19/19","09:09:49","94","level changed, screen off, charge off"
"11/19/19","09:10:49","94","level changed, screen on, charge off"
"11/19/19","09:10:52","94","level changed, screen off, charge off"
"11/19/19","09:10:54","94","level changed, screen on, charge off"
"11/19/19","09:14:59","94","level changed, screen off, charge off"
"11/19/19","09:17:21","94","level changed, screen on, charge off"
"11/19/19","09:18:47","93","level changed, screen on, charge off"
"11/19/19","09:20:42","93","level changed, screen off, charge off"
"11/19/19","09:20:50","93","level changed, screen on, charge off"
"11/19/19","09:22:53","93","level changed, screen off, charge off"
"11/19/19","09:23:34","93","level changed, screen on, charge off"
"11/19/19","09:24:11","93","level changed, screen off, charge off"
"11/19/19","09:24:32","93","level changed, screen on, charge off"
"11/19/19","09:24:33","93","screen off, charge off"
"11/19/19","09:24:34","93","level changed, screen on, charge off"
"11/19/19","09:24:35","93","screen off, charge off"
"11/19/19","09:25:00","93","level changed, screen on, charge off"
"11/19/19","09:25:01","93","level changed, screen off, charge off"
"11/19/19","09:25:13","93","level changed, screen on, charge off"
"11/19/19","09:25:15","93","level changed, screen off, charge off"
"11/19/19","09:26:11","92","level changed, screen off, charge off"
"11/19/19","09:26:27","92","level changed, screen on, charge off"
"11/19/19","09:27:03","92","level changed, screen off, charge off"
"11/19/19","09:27:45","92","level changed, screen on, charge off"
"11/19/19","09:27:52","92","level changed, screen off, charge off"
"11/19/19","09:28:13","92","level changed, screen on, charge off"
"11/19/19","09:28:15","92","screen off, charge off"
"11/19/19","09:28:16","92","level changed, screen on, charge off"
"11/19/19","09:30:53","91","level changed, screen on, charge off"
"11/19/19","09:31:47","91","level changed, screen off, charge off"
"11/19/19","09:32:05","91","level changed, screen on, charge off"
"11/19/19","09:34:31","90","level changed, screen on, charge off"
"11/19/19","09:35:38","90","level changed, screen off, charge off"
"11/19/19","09:36:39","90","level changed, screen on, charge off"
"11/19/19","09:37:21","90","level changed, screen off, charge off"
"11/19/19","09:37:50","90","level changed, screen on, charge off"
"11/19/19","09:38:31","90","level changed, screen off, charge off"
"11/19/19","09:39:17","90","level changed, screen on, charge off"
"11/19/19","09:39:18","90","level changed, screen off, charge off"
"11/19/19","09:40:13","90","level changed, screen on, charge off"
"11/19/19","09:40:14","90","level changed, screen off, charge off"
"11/19/19","09:44:56","90","level changed, screen on, charge off"
"11/19/19","09:45:06","90","level changed, screen off, charge off"
"11/19/19","09:45:14","90","screen on, charge off"
"11/19/19","09:45:28","90","level changed, screen off, charge off"
"11/19/19","09:45:42","90","level changed, screen on, charge off"
"11/19/19","09:46:01","90","level changed, screen off, charge off"
"11/19/19","09:48:40","89","level changed, screen off, charge off"
"11/19/19","10:00:10","89","level changed, screen on, charge off"
"11/19/19","10:00:52","89","level changed, screen off, charge off"
"11/19/19","10:03:24","88","level changed, screen off, charge off"
"11/19/19","10:04:26","88","level changed, screen on, charge off"
"11/19/19","10:04:38","88","level changed, screen off, charge off"
"11/19/19","10:06:47","88","level changed, screen on, charge off"
"11/19/19","10:06:59","88","level changed, screen off, charge off"
"11/19/19","10:07:07","88","level changed, screen on, charge off"
"11/19/19","10:07:15","88","level changed, screen off, charge off"
"11/19/19","10:09:46","87","level changed, screen off, charge off"
"11/19/19","10:12:17","86","level changed, screen off, charge off"
"11/19/19","10:19:51","85","level changed, screen off, charge off"
"11/19/19","10:24:19","85","level changed, screen on, charge off"
"11/19/19","10:24:23","85","level changed, screen off, charge off"
"11/19/19","10:26:55","84","level changed, screen off, charge off"
"11/19/19","10:29:26","84","level changed, screen on, charge off"
"11/19/19","10:29:41","84","level changed, screen off, charge off"
"11/19/19","10:29:55","84","level changed, screen on, charge off"
"11/19/19","10:30:52","83","level changed, screen on, charge off"
"11/19/19","10:32:04","83","level changed, screen off, charge off"
"11/19/19","10:39:39","82","level changed, screen off, charge off"
"11/19/19","10:40:26","82","level changed, screen on, charge off"
"11/19/19","10:41:12","82","level changed, screen off, charge off"
"11/19/19","10:59:16","81","level changed, screen off, charge off"
"11/19/19","11:04:55","81","level changed, screen on, charge off"
"11/19/19","11:05:08","81","level changed, screen off, charge off"
"11/19/19","11:14:46","81","level changed, screen on, charge off"
"11/19/19","11:15:46","80","level changed, screen on, charge off"
"11/19/19","11:16:33","80","level changed, screen off, charge off"
"11/19/19","11:18:46","80","level changed, screen on, charge off"
"11/19/19","11:19:48","79","level changed, screen on, charge off"
"11/19/19","11:20:10","79","level changed, screen off, charge off"
"11/19/19","11:20:26","79","level changed, screen on, charge off"
"11/19/19","11:20:55","79","level changed, screen off, charge off"
"11/19/19","11:21:24","79","level changed, screen on, charge off"
"11/19/19","11:21:26","79","level changed, screen off, charge off"
"11/19/19","11:22:00","79","level changed, screen on, charge off"
"11/19/19","11:22:11","79","level changed, screen off, charge off"
"11/19/19","11:26:41","79","level changed, screen on, charge off"
"11/19/19","11:26:49","79","level changed, screen off, charge off"
"11/19/19","11:28:17","79","level changed, screen on, charge off"
"11/19/19","11:29:18","78","level changed, screen on, charge off"
"11/19/19","11:33:21","77","level changed, screen on, charge off"
"11/19/19","11:36:08","77","level changed, screen off, charge off"
"11/19/19","11:36:09","77","level changed, screen on, charge off"
"11/19/19","11:36:13","77","level changed, screen off, charge off"
"11/19/19","11:38:38","77","level changed, screen on, charge off"
"11/19/19","11:39:40","76","level changed, screen on, charge off"
"11/19/19","11:40:34","76","level changed, screen off, charge off"
"11/19/19","11:57:46","76","level changed, screen on, charge off"
"11/19/19","11:57:57","76","level changed, screen off, charge off"
"11/19/19","11:59:27","76","level changed, screen on, charge off"
"11/19/19","12:00:15","76","level changed, screen off, charge off"
"11/19/19","12:00:51","76","level changed, screen on, charge off"
"11/19/19","12:01:24","76","level changed, screen off, charge off"
"11/19/19","12:01:57","76","level changed, screen on, charge off"
"11/19/19","12:02:47","76","level changed, screen off, charge off"
"11/19/19","12:05:18","75","level changed, screen off, charge off"
"11/19/19","12:07:49","74","level changed, screen off, charge off"
"11/19/19","12:14:09","74","level changed, screen on, charge off"
"11/19/19","12:14:44","74","level changed, screen off, charge off"
"11/19/19","12:15:14","74","level changed, screen on, charge off"
"11/19/19","12:15:37","74","level changed, screen off, charge off"
"11/19/19","12:18:15","73","level changed, screen off, charge off"
"11/19/19","12:19:11","73","level changed, screen on, charge off"
"11/19/19","12:19:24","73","level changed, screen off, charge off"
"11/19/19","12:25:36","73","level changed, screen on, charge off"
"11/19/19","12:26:14","73","level changed, screen off, charge off"
"11/19/19","12:27:12","73","level changed, screen on, charge off"
"11/19/19","12:27:21","73","level changed, screen off, charge off"
"11/19/19","12:27:22","73","screen on, charge off"
"11/19/19","12:28:15","72","level changed, screen on, charge off"
"11/19/19","12:29:22","72","level changed, screen off, charge off"
"11/19/19","12:30:08","72","level changed, screen on, charge off"
"11/19/19","12:30:10","72","level changed, screen off, charge off"
"11/19/19","12:30:50","72","level changed, screen on, charge off"
"11/19/19","12:31:17","72","level changed, screen off, charge off"
"11/19/19","12:32:05","72","level changed, screen on, charge off"
"11/19/19","12:32:05","72","screen off, charge off"
"11/19/19","12:34:04","71","level changed, screen off, charge off"
"11/19/19","12:35:10","71","level changed, screen on, charge off"
"11/19/19","12:38:44","70","level changed, screen on, charge off"
"11/19/19","12:42:47","69","level changed, screen on, charge off"
"11/19/19","12:47:15","68","level changed, screen on, charge off"
"11/19/19","12:50:05","67","level changed, screen on, charge off"
"11/19/19","12:50:31","67","level changed, screen off, charge off"
"11/19/19","12:59:27","67","level changed, screen on, charge off"
"11/19/19","12:59:39","67","level changed, screen off, charge off"
"11/19/19","12:59:53","67","level changed, screen on, charge off"
"11/19/19","13:01:32","66","level changed, screen on, charge off"
"11/19/19","13:04:59","65","level changed, screen on, charge off"
"11/19/19","13:10:40","64","level changed, screen on, charge off"
"11/19/19","13:15:44","63","level changed, screen on, charge off"
"11/19/19","13:22:25","62","level changed, screen on, charge off"
"11/19/19","13:28:54","61","level changed, screen on, charge off"
"11/19/19","13:34:47","60","level changed, screen on, charge off"
"11/19/19","13:40:51","58","level changed, screen on, charge off"
"11/19/19","13:44:18","58","level changed, screen off, charge off"
"11/19/19","13:44:18","58","screen on, charge off"
"11/19/19","13:45:49","58","level changed, screen off, charge off"
"11/19/19","13:45:50","58","level changed, screen on, charge off"
"11/19/19","13:50:35","57","level changed, screen on, charge off"
"11/19/19","13:54:38","56","level changed, screen on, charge off"
"11/19/19","13:58:05","55","level changed, screen on, charge off"
"11/19/19","14:01:09","55","level changed, screen off, charge off"
"11/19/19","14:01:17","55","level changed, screen on, charge off"
"11/19/19","14:01:18","55","level changed, screen off, charge off"
"11/19/19","14:02:19","55","level changed, screen on, charge off"
"11/19/19","14:02:33","55","level changed, screen off, charge off"
"11/19/19","14:05:05","54","level changed, screen off, charge off"
"11/19/19","14:05:43","54","level changed, screen on, charge off"
"11/19/19","14:06:46","52","level changed, screen on, charge off"
"11/19/19","14:07:52","52","level changed, screen off, charge off"
"11/19/19","14:20:30","51","level changed, screen off, charge off"
"11/19/19","14:25:41","50","level changed, screen off, charge off"
"11/19/19","14:33:14","49","level changed, screen off, charge off"
"11/19/19","14:34:49","49","level changed, screen on, charge off"
"11/19/19","14:34:54","49","screen off, charge off"
"11/19/19","14:40:39","48","level changed, screen off, charge off"
"11/19/19","14:48:12","47","level changed, screen off, charge off"
"11/19/19","14:56:01","46","level changed, screen off, charge off"
"11/19/19","15:06:01","45","level changed, screen off, charge off"
"11/19/19","15:13:36","44","level changed, screen off, charge off"
"11/19/19","15:26:20","44","level changed, screen on, charge off"
"11/19/19","15:26:42","44","level changed, screen off, charge off"
"11/19/19","15:35:43","43","level changed, screen off, charge off"
"11/19/19","15:54:25","43","screen on, charge off"
"11/19/19","15:56:20","43","level changed, screen off, charge off"
"11/19/19","15:58:53","42","level changed, screen off, charge off"
"11/19/19","16:02:06","42","level changed, screen on, charge off"
"11/19/19","16:02:08","42","level changed, screen off, charge off"
"11/19/19","16:02:16","42","level changed, screen on, charge off"
"11/19/19","16:02:17","42","level changed, screen off, charge off"
"11/19/19","16:05:24","42","level changed, screen on, charge off"
"11/19/19","16:05:28","42","level changed, screen off, charge off"
"11/19/19","16:05:49","42","level changed, screen on, charge off"
"11/19/19","16:05:53","42","level changed, screen off, charge off"
"11/19/19","16:06:16","42","level changed, screen on, charge off"
"11/19/19","16:06:37","42","level changed, screen off, charge off"
"11/19/19","16:08:20","42","level changed, screen on, charge off"
"11/19/19","16:08:23","42","level changed, screen off, charge off"
"11/19/19","16:12:21","42","level changed, screen on, charge off"
"11/19/19","16:13:16","42","level changed, screen off, charge off"
"11/19/19","16:13:24","41","level changed, screen off, charge off"
"11/19/19","16:13:48","41","level changed, screen on, charge off"
"11/19/19","16:13:50","41","level changed, screen off, charge off"
"11/19/19","16:14:14","41","level changed, screen on, charge off"
"11/19/19","16:14:16","41","level changed, screen off, charge off"
"11/19/19","16:14:59","41","level changed, screen on, charge off"
"11/19/19","16:15:28","41","level changed, screen off, charge off"
"11/19/19","16:16:57","41","level changed, screen on, charge off"
"11/19/19","16:16:59","41","level changed, screen off, charge off"
"11/19/19","16:17:43","41","level changed, screen on, charge off"
"11/19/19","16:18:00","41","level changed, screen off, charge off"
"11/19/19","16:18:10","41","level changed, screen on, charge off"
"11/19/19","16:18:18","41","level changed, screen off, charge off"
"11/19/19","16:18:32","41","level changed, screen on, charge off"
"11/19/19","16:18:34","41","level changed, screen off, charge off"
"11/19/19","16:18:50","41","level changed, screen on, charge off"
"11/19/19","16:19:52","40","level changed, screen on, charge off"
"11/19/19","16:22:22","40","level changed, screen off, charge off"
"11/19/19","16:23:11","40","level changed, screen on, charge off"
"11/19/19","16:23:12","40","level changed, screen off, charge off"
"11/19/19","16:23:20","40","level changed, screen on, charge off"
"11/19/19","16:24:36","39","level changed, screen on, charge off"
"11/19/19","16:28:10","39","level changed, screen off, charge off"
"11/19/19","16:29:58","39","level changed, screen on, charge off"
"11/19/19","16:31:15","38","level changed, screen on, charge off"
"11/19/19","16:32:23","38","level changed, screen off, charge off"
"11/19/19","16:35:00","38","level changed, screen on, charge off"
"11/19/19","16:39:39","37","level changed, screen on, charge off"
"11/19/19","16:45:31","36","level changed, screen on, charge off"
"11/19/19","16:45:41","36","level changed, screen off, charge off"
"11/19/19","16:54:03","36","level changed, screen on, charge off"
"11/19/19","16:54:04","36","level changed, screen off, charge off"
"11/19/19","17:03:43","36","level changed, screen on, charge off"
"11/19/19","17:04:56","35","level changed, screen on, charge off"
"11/19/19","17:09:36","34","level changed, screen on, charge off"
"11/19/19","17:14:15","33","level changed, screen on, charge off"
"11/19/19","17:15:39","33","level changed, screen off, charge off"
"11/19/19","17:15:47","33","level changed, screen on, charge off"
"11/19/19","17:17:51","32","level changed, screen on, charge off"
"11/19/19","17:21:30","31","level changed, screen on, charge off"
"11/19/19","17:26:47","30","level changed, screen on, charge off"
"11/19/19","17:30:38","29","level changed, screen on, charge off"
"11/19/19","17:34:29","28","level changed, screen on, charge off"
"11/19/19","17:35:39","28","level changed, screen off, charge off"
"11/19/19","17:42:27","28","level changed, screen on, charge off"
"11/19/19","17:44:19","27","level changed, screen on, charge off"
"11/19/19","17:45:54","27","level changed, screen off, charge off"
"11/19/19","17:55:54","27","level changed, screen on, charge off"
"11/19/19","17:56:52","27","level changed, screen off, charge off"
"11/19/19","17:57:18","27","level changed, screen on, charge off"
"11/19/19","17:57:19","27","level changed, screen off, charge off"
"11/19/19","17:57:20","27","screen on, charge off"
"11/19/19","17:57:43","27","level changed, screen off, charge off"
"11/19/19","17:58:41","27","level changed, screen on, charge off"
"11/19/19","17:58:44","27","level changed, screen off, charge off"
"11/19/19","18:00:11","27","level changed, screen on, charge off"
"11/19/19","18:01:14","26","level changed, screen on, charge off"
"11/19/19","18:04:23","26","level changed, screen off, charge off"
"11/19/19","18:04:54","26","level changed, screen on, charge off"
"11/19/19","18:04:57","26","level changed, screen off, charge off"
"11/19/19","18:05:36","26","level changed, screen on, charge off"
"11/19/19","18:06:39","25","level changed, screen on, charge off"
"11/19/19","18:06:54","25","screen off, charge off"
"11/19/19","18:07:42","25","level changed, screen on, charge off"
"11/19/19","18:07:44","25","level changed, screen off, charge off"
"11/19/19","18:07:44","25","level changed, screen on, charge off"
"11/19/19","18:08:06","25","level changed, screen off, charge off"
"11/19/19","18:08:39","25","level changed, screen on, charge off"
"11/19/19","18:08:57","25","level changed, screen off, charge off"
"11/19/19","18:44:39","24","level changed, screen off, charge off"
"11/19/19","18:59:54","24","level changed, screen on, charge off"
"11/19/19","19:00:09","24","level changed, screen off, charge off"
"11/19/19","19:03:29","23","level changed, screen off, charge off"
"11/19/19","19:04:49","23","level changed, screen on, charge off"
"11/19/19","19:04:57","23","level changed, screen off, charge off"
"11/19/19","19:08:07","23","level changed, screen on, charge off"
"11/19/19","19:11:03","22","level changed, screen on, charge off"
"11/19/19","19:12:33","22","level changed, screen off, charge off"
"11/19/19","19:15:20","22","level changed, screen on, charge off"
"11/19/19","19:15:57","22","level changed, screen off, charge off"
"11/19/19","19:22:43","22","level changed, screen on, charge off"
"11/19/19","19:23:25","21","level changed, screen on, charge off"
"11/19/19","19:27:40","20","level changed, screen on, charge off"
"11/19/19","19:31:29","20","level changed, screen off, charge off"
"11/19/19","19:38:09","20","level changed, screen on, charge off"
"11/19/19","19:39:11","19","level changed, screen on, charge off"
"11/19/19","19:44:03","18","level changed, screen on, charge off"
"11/19/19","19:48:42","17","level changed, screen on, charge off"
"11/19/19","19:53:59","16","level changed, screen on, charge off"
"11/19/19","19:57:40","16","level changed, screen off, charge off"
"11/19/19","20:02:33","16","level changed, screen on, charge off"
"11/19/19","20:03:20","15","level changed, screen on, charge off, power saver on"
"11/19/19","20:06:26","15","level changed, screen off, charge off, power saver on"
"11/19/19","20:14:07","15","level changed, screen on, charge off, power saver on"
"11/19/19","20:14:17","15","level changed, screen off, charge off, power saver on"
"11/19/19","20:20:46","14","level changed, screen off, charge off, power saver on"
"11/19/19","20:26:13","14","level changed, screen on, charge off, power saver on"
"11/19/19","20:28:51","14","level changed, screen off, charge off, power saver on"
"11/19/19","20:48:55","14","level changed, screen on, charge off, power saver on"
"11/19/19","20:49:56","13","level changed, screen off, charge off, power saver on"
"11/19/19","20:49:56","13","level changed, screen off, charge off, power saver on"
"11/19/19","20:56:38","13","level changed, screen on, charge off, power saver on"
"11/19/19","20:57:17","13","level changed, screen off, charge off, power saver on"
"11/19/19","21:45:11","13","level changed, screen on, charge off, power saver on"
"11/19/19","21:46:25","12","level changed, screen on, charge off, power saver on"
"11/19/19","21:47:25","12","level changed, screen off, charge off, power saver on"
"11/19/19","21:57:43","12","level changed, screen on, charge off, power saver on"
"11/19/19","21:57:52","12","level changed, screen off, charge off, power saver on"
