"Date","Time","Battery(%)","Note"
"11/30/19","12:16:15","85","level changed, screen on, charge off"
"11/30/19","12:19:42","84","level changed, screen on, charge off"
"11/30/19","12:23:45","83","level changed, screen on, charge off"
"11/30/19","12:27:48","82","level changed, screen on, charge off"
"11/30/19","12:32:04","81","level changed, screen on, charge off"
"11/30/19","12:37:07","81","level changed, screen off, charge off"
"11/30/19","12:37:08","80","level changed, screen off, charge off"
"11/30/19","12:38:32","80","level changed, screen on, charge off"
"11/30/19","12:38:56","80","level changed, screen off, charge off"
"11/30/19","12:39:03","80","level changed, screen on, charge off"
"11/30/19","12:39:07","80","level changed, screen off, charge off"
"11/30/19","12:39:08","80","screen on, charge off"
"11/30/19","12:39:17","80","level changed, screen off, charge off"
"11/30/19","12:39:17","80","level changed, screen on, charge off"
"11/30/19","12:39:19","80","level changed, screen off, charge off"
"11/30/19","12:39:56","80","level changed, screen on, charge off"
"11/30/19","12:39:58","80","screen off, charge off"
"11/30/19","12:39:58","80","level changed, screen on, charge off"
"11/30/19","12:40:00","80","level changed, screen off, charge off"
"11/30/19","12:40:30","80","level changed, screen on, charge off"
"11/30/19","12:41:29","79","level changed, screen on, charge off"
"11/30/19","12:42:07","79","level changed, screen off, charge off"
"11/30/19","12:42:13","79","level changed, screen on, charge off"
"11/30/19","12:42:18","79","level changed, screen off, charge off"
"11/30/19","12:42:46","79","level changed, screen on, charge off"
"11/30/19","12:42:47","79","level changed, screen off, charge off"
"11/30/19","12:42:53","79","level changed, screen on, charge off"
"11/30/19","12:43:30","79","level changed, screen off, charge off"
"11/30/19","12:43:31","79","level changed, screen on, charge off"
"11/30/19","12:43:48","79","level changed, screen off, charge off"
"11/30/19","12:43:56","79","level changed, screen on, charge off"
"11/30/19","12:44:05","79","level changed, screen off, charge off"
"11/30/19","12:45:07","79","level changed, screen on, charge off"
"11/30/19","12:46:06","79","level changed, screen off, charge off"
"11/30/19","12:46:09","79","level changed, screen on, charge off"
"11/30/19","12:46:45","78","level changed, screen on, charge off"
"11/30/19","12:49:51","78","level changed, screen off, charge off"
"11/30/19","12:56:14","78","level changed, screen on, charge off"
"11/30/19","12:56:24","78","level changed, screen off, charge off"
"11/30/19","12:58:27","78","level changed, screen on, charge off"
"11/30/19","12:58:29","78","level changed, screen off, charge off"
"11/30/19","13:03:59","77","level changed, screen off, charge off"
"11/30/19","13:17:14","77","level changed, screen on, charge off"
"11/30/19","13:17:24","77","level changed, screen off, charge off"
"11/30/19","13:22:33","77","level changed, screen on, charge off"
"11/30/19","13:22:43","77","level changed, screen off, charge off"
"11/30/19","13:24:30","77","level changed, screen on, charge off"
"11/30/19","13:24:40","77","level changed, screen off, charge off"
"11/30/19","13:28:13","77","level changed, screen on, charge off"
"11/30/19","13:28:38","77","level changed, screen off, charge off"
"11/30/19","13:28:45","77","level changed, screen on, charge off"
"11/30/19","13:28:59","77","screen off, charge off"
"11/30/19","13:29:20","77","level changed, screen on, charge off"
"11/30/19","13:29:22","77","level changed, screen off, charge off"
"11/30/19","13:29:23","77","level changed, screen on, charge off"
"11/30/19","13:29:39","77","level changed, screen off, charge off"
"11/30/19","13:32:13","76","level changed, screen off, charge off"
"11/30/19","13:36:22","76","level changed, screen on, charge off"
"11/30/19","13:36:32","76","level changed, screen off, charge off"
"11/30/19","13:36:55","76","level changed, screen on, charge off"
"11/30/19","13:37:05","76","level changed, screen off, charge off"
"11/30/19","13:40:07","76","level changed, screen on, charge off"
"11/30/19","13:40:16","76","level changed, screen off, charge off"
"11/30/19","13:40:17","76","level changed, screen on, charge off"
"11/30/19","13:41:10","75","level changed, screen on, charge off"
"11/30/19","13:42:19","75","level changed, screen off, charge off"
"11/30/19","13:54:23","75","level changed, screen on, charge off"
"11/30/19","13:55:03","75","level changed, screen off, charge off"
"11/30/19","13:55:05","75","level changed, screen on, charge off"
"11/30/19","13:55:24","74","level changed, screen on, charge off"
"11/30/19","13:56:00","74","level changed, screen off, charge off"
"11/30/19","13:56:46","74","level changed, screen on, charge off"
"11/30/19","13:57:30","74","level changed, screen off, charge off"
"11/30/19","14:15:10","74","level changed, screen on, charge off"
"11/30/19","14:15:44","74","level changed, screen off, charge off"
"11/30/19","14:16:03","74","level changed, screen on, charge off"
"11/30/19","14:16:32","74","level changed, screen off, charge off"
"11/30/19","14:20:05","73","level changed, screen off, charge off"
"11/30/19","14:22:57","73","level changed, screen on, charge off"
"11/30/19","14:23:28","73","level changed, screen off, charge off"
"11/30/19","14:27:33","73","level changed, screen on, charge off"
"11/30/19","14:28:02","73","level changed, screen off, charge off"
"11/30/19","14:28:04","73","level changed, screen on, charge off"
"11/30/19","14:28:34","72","level changed, screen on, charge off"
"11/30/19","14:30:47","72","level changed, screen on, charge off"
"11/30/19","14:30:48","72","screen on, charge off"
"11/30/19","14:31:03","72","level changed, screen off, charge off"
"11/30/19","14:31:04","72","level changed, screen on, charge off"
"11/30/19","14:32:03","72","level changed, screen off, charge off"
"11/30/19","14:32:03","72","level changed, screen on, charge off"
"11/30/19","14:32:09","72","level changed, screen off, charge off"
"11/30/19","14:33:20","72","level changed, screen on, charge off"
"11/30/19","14:33:44","72","level changed, screen off, charge off"
"11/30/19","14:34:47","72","level changed, screen on, charge off"
"11/30/19","14:34:52","72","level changed, screen off, charge off"
"11/30/19","14:36:28","71","level changed, screen off, charge off"
"11/30/19","14:37:15","71","level changed, screen on, charge off"
"11/30/19","14:37:17","71","level changed, screen off, charge off"
"11/30/19","14:39:45","71","level changed, screen on, charge off"
"11/30/19","14:39:47","71","level changed, screen off, charge off"
"11/30/19","14:45:20","71","level changed, screen on, charge off"
"11/30/19","14:45:22","71","level changed, screen off, charge off"
"11/30/19","14:48:46","71","level changed, screen on, charge off"
"11/30/19","14:48:52","71","level changed, screen off, charge off"
"11/30/19","14:54:52","71","level changed, screen on, charge off"
"11/30/19","14:55:23","71","level changed, screen off, charge off"
"11/30/19","14:56:04","71","level changed, screen on, charge off"
"11/30/19","14:56:20","71","level changed, screen off, charge off"
"11/30/19","14:57:38","71","level changed, screen on, charge off"
"11/30/19","14:58:42","70","level changed, screen on, charge off"
"11/30/19","14:59:27","70","level changed, screen off, charge off"
"11/30/19","15:00:19","69","level changed, screen off, charge off"
"11/30/19","15:01:54","69","level changed, screen on, charge off"
"11/30/19","15:02:46","69","level changed, screen off, charge off"
"11/30/19","15:03:55","69","level changed, screen on, charge off"
"11/30/19","15:03:57","69","level changed, screen off, charge off"
"11/30/19","15:04:07","69","level changed, screen on, charge off"
"11/30/19","15:05:53","69","level changed, screen off, charge off"
"11/30/19","15:07:47","69","level changed, screen on, charge off"
"11/30/19","15:07:49","69","level changed, screen off, charge off"
"11/30/19","15:10:24","68","level changed, screen off, charge off"
"11/30/19","15:10:33","68","level changed, screen on, charge off"
"11/30/19","15:10:37","68","level changed, screen off, charge off"
"11/30/19","15:10:37","68","level changed, screen on, charge off"
"11/30/19","15:10:37","68","screen off, charge off"
"11/30/19","15:11:22","68","level changed, screen on, charge off"
"11/30/19","15:11:26","68","level changed, screen off, charge off"
"11/30/19","15:11:28","68","level changed, screen on, charge off"
"11/30/19","15:11:30","68","level changed, screen off, charge off"
"11/30/19","15:20:06","68","level changed, screen on, charge off"
"11/30/19","15:20:15","68","level changed, screen off, charge off"
"11/30/19","15:26:04","67","level changed, screen off, charge off"
"11/30/19","15:34:10","67","level changed, screen on, charge off"
"11/30/19","15:34:14","67","level changed, screen off, charge off"
"11/30/19","15:34:39","67","level changed, screen on, charge off"
"11/30/19","15:34:58","67","level changed, screen off, charge off"
"11/30/19","15:35:00","67","level changed, screen on, charge off"
"11/30/19","15:35:11","67","level changed, screen off, charge off"
"11/30/19","15:35:45","67","level changed, screen on, charge off"
"11/30/19","15:35:58","67","level changed, screen off, charge off"
"11/30/19","15:36:42","67","level changed, screen on, charge off"
"11/30/19","15:36:42","67","screen off, charge off"
"11/30/19","15:36:58","67","level changed, screen on, charge off"
"11/30/19","15:38:18","66","level changed, screen on, charge off"
"11/30/19","15:41:57","65","level changed, screen on, charge off"
"11/30/19","15:45:24","64","level changed, screen on, charge off"
"11/30/19","15:48:51","63","level changed, screen on, charge off"
"11/30/19","15:51:53","62","level changed, screen on, charge off"
"11/30/19","15:55:32","61","level changed, screen on, charge off"
"11/30/19","15:58:59","60","level changed, screen on, charge off"
"11/30/19","16:03:02","58","level changed, screen on, charge off"
"11/30/19","16:11:32","58","level changed, screen off, charge off"
"11/30/19","16:16:00","58","level changed, screen on, charge off"
"11/30/19","16:16:03","58","level changed, screen off, charge off"
"11/30/19","16:16:12","57","level changed, screen off, charge off"
"11/30/19","16:16:48","57","level changed, screen on, charge off"
"11/30/19","16:16:59","57","level changed, screen off, charge off"
"11/30/19","16:21:31","57","level changed, screen on, charge off"
"11/30/19","16:21:32","57","level changed, screen off, charge off"
"11/30/19","16:26:50","57","level changed, screen on, charge off"
"11/30/19","16:27:02","57","level changed, screen off, charge off"
"11/30/19","16:29:40","57","level changed, screen on, charge off"
"11/30/19","16:31:05","56","level changed, screen on, charge off"
"11/30/19","16:34:07","55","level changed, screen on, charge off"
"11/30/19","16:38:35","54","level changed, screen on, charge off"
"11/30/19","16:42:01","52","level changed, screen on, charge off"
"11/30/19","16:45:08","52","level changed, screen off, charge off"
"11/30/19","17:03:41","52","level changed, screen on, charge off"
"11/30/19","17:06:52","52","level changed, screen off, charge off"
"11/30/19","17:07:34","52","level changed, screen on, charge off"
"11/30/19","17:07:56","51","level changed, screen on, charge off"
"11/30/19","17:10:10","50","level changed, screen on, charge off"
"11/30/19","17:13:36","49","level changed, screen on, charge off"
"11/30/19","17:17:40","48","level changed, screen on, charge off"
"11/30/19","17:20:16","48","level changed, screen off, charge off"
"11/30/19","17:27:38","48","level changed, screen on, charge off"
"11/30/19","17:27:39","48","level changed, screen off, charge off"
"11/30/19","17:29:19","48","level changed, screen on, charge off"
"11/30/19","17:29:22","48","screen off, charge off"
"11/30/19","17:47:38","48","level changed, screen on, charge off"
"11/30/19","17:47:40","48","level changed, screen off, charge off"
"11/30/19","17:50:25","47","level changed, screen off, charge off"
"11/30/19","17:51:48","47","level changed, screen on, charge off"
"11/30/19","17:51:49","47","level changed, screen off, charge off"
"11/30/19","17:58:30","47","level changed, screen on, charge off"
"11/30/19","17:58:36","47","level changed, screen off, charge off"
"11/30/19","17:58:37","47","screen on, charge off"
"11/30/19","17:58:38","47","level changed, screen off, charge off"
"11/30/19","17:58:47","47","plug, screen on"
"11/30/19","17:58:48","47","screen off, charge on"
"11/30/19","17:59:16","48","level changed, screen off, charge on"
"11/30/19","18:00:25","49","level changed, screen off, charge on"
"11/30/19","18:01:33","50","level changed, screen off, charge on"
"11/30/19","18:02:43","51","level changed, screen off, charge on"
"11/30/19","18:03:47","52","level changed, screen off, charge on"
"11/30/19","18:06:01","54","level changed, screen off, charge on"
"11/30/19","18:07:09","55","level changed, screen off, charge on"
"11/30/19","18:08:11","56","level changed, screen off, charge on"
"11/30/19","18:09:13","57","level changed, screen off, charge on"
"11/30/19","18:10:21","58","level changed, screen off, charge on"
"11/30/19","18:12:38","60","level changed, screen off, charge on"
"11/30/19","18:13:40","61","level changed, screen off, charge on"
"11/30/19","18:14:47","62","level changed, screen off, charge on"
"11/30/19","18:15:57","63","level changed, screen off, charge on"
"11/30/19","18:16:59","64","level changed, screen off, charge on"
"11/30/19","18:18:07","65","level changed, screen off, charge on"
"11/30/19","18:19:17","66","level changed, screen off, charge on"
"11/30/19","18:20:18","67","level changed, screen off, charge on"
"11/30/19","18:21:26","68","level changed, screen off, charge on"
"11/30/19","18:22:35","69","level changed, screen off, charge on"
"11/30/19","18:23:43","70","level changed, screen off, charge on"
"11/30/19","18:24:52","71","level changed, screen off, charge on"
"11/30/19","18:25:37","71","level changed, screen on, charge on"
"11/30/19","18:25:47","71","level changed, screen off, charge on"
"11/30/19","18:26:01","72","level changed, screen off, charge on"
"11/30/19","18:27:09","73","level changed, screen off, charge on"
"11/30/19","18:28:19","74","level changed, screen off, charge on"
"11/30/19","18:28:27","74","level changed, screen on, charge on"
"11/30/19","18:28:37","74","level changed, screen off, charge on"
"11/30/19","18:29:26","75","level changed, screen off, charge on"
"11/30/19","18:29:29","75","level changed, screen on, charge on"
"11/30/19","18:29:39","75","level changed, screen off, charge on"
"11/30/19","18:30:43","76","level changed, screen off, charge on"
"11/30/19","18:31:43","77","level changed, screen off, charge on"
"11/30/19","18:32:00","77","level changed, screen on, charge on"
"11/30/19","18:32:10","77","level changed, screen off, charge on"
"11/30/19","18:32:59","78","level changed, screen off, charge on"
"11/30/19","18:33:51","78","screen on, charge on"
"11/30/19","18:34:01","78","level changed, screen off, charge on"
"11/30/19","18:34:07","79","level changed, screen off, charge on"
"11/30/19","18:35:16","80","level changed, screen off, charge on"
"11/30/19","18:36:31","81","level changed, screen off, charge on"
"11/30/19","18:36:58","81","unplug, screen on"
"11/30/19","18:36:59","81","level changed, screen off, charge off"
"11/30/19","18:36:59","81","level changed, screen on, charge off"
"11/30/19","18:37:08","81","level changed, screen off, charge off"
"11/30/19","18:37:29","81","level changed, screen on, charge off"
"11/30/19","18:37:30","81","level changed, screen off, charge off"
"11/30/19","18:43:02","80","level changed, screen off, charge off"
"11/30/19","18:44:02","80","level changed, screen on, charge off"
"11/30/19","18:44:04","80","level changed, screen off, charge off"
"11/30/19","18:45:20","80","level changed, screen on, charge off"
"11/30/19","18:45:30","80","level changed, screen off, charge off"
"11/30/19","18:52:06","80","level changed, screen on, charge off"
"11/30/19","18:52:22","80","level changed, screen off, charge off"
"11/30/19","18:56:16","80","level changed, screen on, charge off"
"11/30/19","18:56:26","80","level changed, screen off, charge off"
"11/30/19","19:02:48","80","level changed, screen on, charge off"
"11/30/19","19:04:00","80","level changed, screen off, charge off"
"11/30/19","19:04:00","80","level changed, screen on, charge off"
"11/30/19","19:04:01","80","screen off, charge off"
"11/30/19","19:05:06","80","level changed, screen on, charge off"
"11/30/19","19:05:10","80","level changed, screen off, charge off"
"11/30/19","19:06:37","80","level changed, screen on, charge off"
"11/30/19","19:06:41","80","level changed, screen off, charge off"
"11/30/19","19:07:33","80","level changed, screen on, charge off"
"11/30/19","19:08:35","79","level changed, screen on, charge off"
"11/30/19","19:10:48","78","level changed, screen on, charge off"
"11/30/19","19:12:53","78","level changed, screen off, charge off"
"11/30/19","19:13:37","78","level changed, screen on, charge off"
"11/30/19","19:16:14","78","level changed, screen off, charge off"
"11/30/19","19:16:16","78","level changed, screen on, charge off"
"11/30/19","19:16:32","78","level changed, screen off, charge off"
"11/30/19","19:21:46","78","level changed, screen on, charge off"
"11/30/19","19:22:11","78","level changed, screen off, charge off"
"11/30/19","19:22:58","78","level changed, screen on, charge off"
"11/30/19","19:23:02","78","level changed, screen off, charge off"
"11/30/19","19:23:03","78","screen on, charge off"
"11/30/19","19:23:04","78","level changed, screen off, charge off"
"11/30/19","19:25:45","77","level changed, screen off, charge off"
"11/30/19","19:34:23","77","level changed, screen on, charge off"
"11/30/19","19:34:27","77","level changed, screen off, charge off"
"11/30/19","19:35:10","77","level changed, screen on, charge off"
"11/30/19","19:35:11","77","level changed, screen off, charge off"
"11/30/19","19:35:12","77","level changed, screen on, charge off"
"11/30/19","19:35:14","77","level changed, screen off, charge off"
"11/30/19","19:36:26","77","level changed, screen on, charge off"
"11/30/19","19:37:09","77","level changed, screen off, charge off"
"11/30/19","19:37:47","77","level changed, screen on, charge off"
"11/30/19","19:37:58","77","level changed, screen off, charge off"
"11/30/19","19:38:10","77","level changed, screen on, charge off"
"11/30/19","19:38:52","77","level changed, screen off, charge off"
"11/30/19","19:38:58","77","level changed, screen on, charge off"
"11/30/19","19:40:01","76","level changed, screen on, charge off"
"11/30/19","19:41:00","76","level changed, screen off, charge off"
"11/30/19","20:06:53","76","level changed, screen on, charge off"
"11/30/19","20:07:39","76","level changed, screen off, charge off"
"11/30/19","20:07:54","76","level changed, screen on, charge off"
"11/30/19","20:07:59","76","level changed, screen off, charge off"
"11/30/19","20:10:31","75","level changed, screen off, charge off"
"11/30/19","20:19:19","75","level changed, screen on, charge off"
"11/30/19","20:19:29","75","level changed, screen off, charge off"
"11/30/19","20:41:02","75","level changed, screen on, charge off"
"11/30/19","20:41:32","75","level changed, screen off, charge off"
"11/30/19","20:41:54","75","level changed, screen on, charge off"
"11/30/19","20:42:53","75","level changed, screen off, charge off"
"11/30/19","20:42:56","74","level changed, screen off, charge off"
"11/30/19","20:44:35","74","level changed, screen on, charge off"
"11/30/19","20:44:39","74","level changed, screen off, charge off"
"11/30/19","20:44:54","74","level changed, screen on, charge off"
"11/30/19","20:44:56","74","level changed, screen off, charge off"
"11/30/19","20:49:14","74","level changed, screen on, charge off"
"11/30/19","20:49:15","74","level changed, screen off, charge off"
"11/30/19","20:52:37","74","level changed, screen on, charge off"
"11/30/19","20:53:39","73","level changed, screen on, charge off"
"11/30/19","20:53:43","73","level changed, screen off, charge off"
"11/30/19","20:53:44","73","screen on, charge off"
"11/30/19","20:53:50","73","level changed, screen off, charge off"
"11/30/19","20:55:25","73","level changed, screen on, charge off"
"11/30/19","20:55:53","73","level changed, screen off, charge off"
"11/30/19","21:03:22","73","level changed, screen on, charge off"
"11/30/19","21:03:34","72","level changed, screen on, charge off"
"11/30/19","21:04:32","72","level changed, screen off, charge off"
"11/30/19","21:04:59","72","level changed, screen on, charge off"
"11/30/19","21:05:47","72","level changed, screen off, charge off"
"11/30/19","21:07:51","72","level changed, screen on, charge off"
"11/30/19","21:08:00","72","level changed, screen off, charge off"
"11/30/19","21:08:31","72","level changed, screen on, charge off"
"11/30/19","21:08:37","72","level changed, screen off, charge off"
"11/30/19","21:08:43","72","level changed, screen on, charge off"
"11/30/19","21:08:45","72","level changed, screen off, charge off"
"11/30/19","21:09:09","72","level changed, screen on, charge off"
"11/30/19","21:09:15","72","level changed, screen off, charge off"
"11/30/19","21:11:46","71","level changed, screen off, charge off"
"11/30/19","21:12:16","71","level changed, screen on, charge off"
"11/30/19","21:12:17","71","level changed, screen off, charge off"
"11/30/19","21:12:24","71","level changed, screen on, charge off"
"11/30/19","21:12:29","71","level changed, screen off, charge off"
"11/30/19","21:12:35","71","level changed, screen on, charge off"
"11/30/19","21:12:36","71","level changed, screen off, charge off"
"11/30/19","21:14:01","71","level changed, screen on, charge off"
"11/30/19","21:14:17","71","level changed, screen off, charge off"
"11/30/19","21:15:37","71","level changed, screen on, charge off"
"11/30/19","21:15:40","71","level changed, screen off, charge off"
"11/30/19","21:16:38","71","level changed, screen on, charge off"
"11/30/19","21:16:38","71","level changed, screen off, charge off"
"11/30/19","21:28:32","71","level changed, screen on, charge off"
"11/30/19","21:28:34","71","level changed, screen off, charge off"
"11/30/19","21:31:11","70","level changed, screen off, charge off"
"11/30/19","21:55:44","70","level changed, screen on, charge off"
"11/30/19","21:58:36","69","level changed, screen on, charge off"
"11/30/19","21:59:15","69","level changed, screen off, charge off"
"11/30/19","21:59:39","69","level changed, screen on, charge off"
"11/30/19","21:59:41","69","level changed, screen off, charge off"
"11/30/19","22:02:05","69","level changed, screen on, charge off"
"11/30/19","22:02:43","69","level changed, screen off, charge off"
"11/30/19","22:03:37","69","level changed, screen on, charge off"
"11/30/19","22:03:45","69","level changed, screen off, charge off"
"11/30/19","22:04:07","69","level changed, screen on, charge off"
"11/30/19","22:04:35","69","level changed, screen off, charge off"
"11/30/19","22:04:41","69","level changed, screen on, charge off"
"11/30/19","22:05:10","68","level changed, screen on, charge off"
"11/30/19","22:09:50","67","level changed, screen on, charge off"
"11/30/19","22:10:19","67","level changed, screen off, charge off"
"11/30/19","22:11:48","67","level changed, screen on, charge off"
"11/30/19","22:16:53","66","level changed, screen on, charge off"
"11/30/19","22:23:10","65","level changed, screen on, charge off"
"11/30/19","22:29:51","64","level changed, screen on, charge off"
"11/30/19","22:31:06","64","level changed, screen off, charge off"
